,Filename,Start_time,End_time,Whisper_tiny,WER,Stutterance_Count,NA_Count,NA_Cleaned_Count
11366,D0020_B,1592.16,1601.45,好的 感谢 那就是只要是有海鲜的城市你都愿意去或者说得太多挺好的,0.2857142857142857,1.0,332,0
11367,D0020_B,1640.55,1651.47,好的 那这个问题的话 我基本上问的差不多我最后还有一个问题是关于我们这个数据收集的就是,0.1276595744680851,6.0,332,0
11368,D0020_B,1271.82,1282.0,你现在是在上海居住我们然后你还有没有居住过其他的城市然后你比较喜欢住在哪里,0.1794871794871795,0.0,332,0
11369,D0020_B,1974.85,1975.76,嗯,0.5,1.0,332,0
11370,D0020_B,1263.45,1271.64,是吧然后我们我们我们欢迎一个话题欢迎一个比较轻松的话的话题我是我想问一下,0.4666666666666667,6.0,332,0
11371,D0020_B,1490.39,1503.38,那我理解是傷害那邊的話你們吃海鮮呢會加工的話比較多一些會放很比較多的料,0.43902439024390244,7.0,332,0
11372,D0020_B,1632.97,1637.84,"是,他可能就是生活成本会比较高一些",0.21052631578947367,0.0,332,0
11373,D0020_B,1618.22,1627.44,然后上海那个城市的话听你说的也是肯定是中国最好的城市了什么都有了,0.08571428571428572,3.0,332,0
11374,D0020_B,662.06,670.29,可普的活動也給我們講過一些比如說心裡脫敏這些方面的治療對,0.46875,1.0,332,0
11375,D0020_B,678.49,692.48,然后刚才刚才您提到说您是做房地产工作因为我对房地产的了解不很多但是我一听说你是从这个工作我就想到,0.15384615384615385,6.0,332,0
11376,D0020_B,1979.74,1987.45,对好的非常感谢我觉得你这两天讲的多特别好第二天就是在人多的时候,0.2,2.0,332,0
11377,D0020_B,1231.52,1244.11,在林島那邊他可能他們也會有一種對你有這種期望然後如果的話就是說你可能有時候會有口汽行為發生的時候,0.4727272727272727,2.0,332,0
11378,D0020_B,1256.84,1260.11,这个精神的话也会有一定的关系,0.2,0.0,332,0
11379,D0021_B,833.72,842.22,就是后来是另一个盘子巧克力有过再没有去买过了,0.3181818181818182,4.0,332,0
11380,D0021_B,802.29,813.37,"或考号, 或者口语后就本来心理很维尚,有压力很大。结果还发现我带个巧克力,被别人选择。",0.45,0.0,332,0
11381,D0021_B,1588.1,1599.47,那你平时从默获着放假的时候喜欢做什么事情呢,0.2608695652173913,7.0,332,0
11382,D0021_B,2.49,9.89,非常謝謝你可以抽食先參加我門口吃說的語音路智,0.43478260869565216,2.0,332,0
11383,D0021_B,499.92,502.21,是不是有社 那也是對,0.875,1.0,332,0
11384,D0021_B,1721.81,1733.77,就是你要是现在有一个星期很空的时间就可以把手头收清全放下,0.23529411764705882,2.0,332,0
11385,D0021_B,1231.53,1247.29,你现在或者你曾经做经过了很多事情我们也全部经历过但是后来大家也全部都做过来了,0.18604651162790697,3.0,332,0
11386,D0021_B,10.57,14.5,首先请你做一个字诺介绍吧,0.23076923076923078,0.0,332,0
11387,D0021_B,155.66,160.42,我的斗膽看一下是不是白格罗斯,0.35714285714285715,1.0,332,0
11388,D0021_B,629.7,640.33,我其他的分數都很高就因為為口語分數一半的分數都沒打到就使我很舉散,0.38235294117647056,2.0,332,0
11389,D0021_B,861.57,867.78,好 得我当时一样是不是还是那种现实的,0.3684210526315789,1.0,332,0
11390,D0021_B,1634.75,1644.52,也就是说你是那种会因为想是你家新开的美食所以出质的人,0.1724137931034483,2.0,332,0
11391,D0021_B,1734.05,1737.16,你会选择去做什么呢?,0.0,1.0,332,0
11392,D0021_B,1206.92,1219.8,"所以我覺得沒必要燒急,廁所說所有事情是需要以一段時間但是因為",0.40625,7.0,332,0
11393,D0021_B,414.74,427.54,我非常常的佩服你就之前选择去小鱼总是为了克服自己的口池,0.2413793103448276,5.0,332,0
11394,D0021_B,330.14,343.16,他们一开始从适合与原相关的也是想恾服自己和口吃后来做着做着发现自己很有兴趣,0.2619047619047619,2.0,332,0
11395,D0021_B,440.26,451.14,我当时就在想要是我我没口试就好了就可以去选择学其他的语言了,0.15151515151515152,3.0,332,0
11396,D0021_B,1370.68,1382.63,"好的,謝謝你的分享你最近有沒有看過什麼電影或者電視去啊",0.46875,4.0,332,0
11397,D0021_B,1691.02,1702.58,和我当时也非常像我想起火上门客时候也到分时间都在学习,0.37142857142857144,2.0,332,0
11398,D0021_B,1772.02,1772.8, tubing,2.0,0.0,332,0
11399,D0021_B,1527.5,1529.46,就是想不要那本下,1.1666666666666667,1.0,332,0
11400,D0021_B,1340.51,1352.14,"好的,那你有没有事我再别让在场的时候去使用呢?",0.28,3.0,332,0
11401,D0021_B,1265.54,1269.54,这些设计与英识点的工具呢,0.3076923076923077,0.0,332,0
11402,D0021_B,975.23,986.53,他们形容就虚拟了一个方法就是你要去新码客或者去别的商店很刻意在别人面前打手机,0.2857142857142857,2.0,332,0
11403,D0021_B,847.3,858.24,"嗯,我想太微笑,你们考专巴的口语是和,结期说还是和人说啊。",0.35714285714285715,0.0,332,0
11404,D0021_B,343.27,346.39,而且还做得非常好,0.2,0.0,332,0
11405,D0021_B,451.57,463.24,就我非常喜欢你当时的心态是想通过学别的语言来克服自己和口试,0.15151515151515152,5.0,332,0
11406,D0021_B,1714.9,1718.08,隨便去什麼地方去礦街,0.36363636363636365,0.0,332,0
11407,D0021_B,999.99,1012.27,"而且需要很誇張的方法說出很害怕的質我當時是真的下的,是不行但是",0.42105263157894735,5.0,332,0
11408,D0021_B,667.6,673.11,也許我選擇會有很大的不同吧,0.4,3.0,332,0
11409,D0021_B,392.93,409.31,现在很多国家领导人或者是CEO说话都是说的很慢我觉得你的翻计速度是可以和他们和完美和皮配人,0.21153846153846154,0.0,332,0
11410,D0021_B,1860.29,1867.37,"去拍照很好看,不但是回来后的人全黑了,请慢两圈吧",0.25,0.0,332,0
11411,D0021_B,609.19,620.93,"我非常能够理解你,就雖然我不是从事远方便的,但是以前我说话很口试。",0.22857142857142856,3.0,332,0
11412,D0021_B,775.69,788.31,就是国当时是有一个新校很深刻也是很搞笑的事情因为是考拖府只有中间会有个休息,0.35714285714285715,4.0,332,0
11413,D0021_B,1846.62,1860.13,是一前就我当时是十多年前的设法去西藏就是说那边的人就给我和感觉就是,0.32558139534883723,1.0,332,0
11414,D0021_B,1252.29,1265.31,我还有个问题想问你你平时有没有使用过吃能与音产品或者APP,0.22857142857142856,1.0,332,0
11415,D0021_B,1168.98,1176.35,然后就包括火家入口师说开始做采访的时候,0.2727272727272727,3.0,332,0
11416,D0021_B,1451.04,1455.86,那你們寫論文做大便呢?,0.45454545454545453,1.0,332,0
11417,D0021_B,1511.05,1515.73,你印象最深刻的是那部呢,0.16666666666666666,2.0,332,0
11418,D0021_B,1042.86,1056.25,我身邊的同事我們因為全部是用的電話輝引所以說我說話就在他旁邊帶而今說,0.4444444444444444,5.0,332,0
11419,D0021_B,655.33,666.61,我當時要是能有口吃說這樣的組織使我認識到其實口吃只是生活中的一小塊,0.34285714285714286,0.0,332,0
11420,D0021_B,1393.93,1396.12, ascend Tips齁用點一點 Uma,3.3333333333333335,1.0,332,0
11421,D0021_B,1056.5,1065.76,我说什么话他能就通过电话和旁边的声音给听到应该是我很害怕的,0.1875,2.0,332,0
11422,D0021_B,963.58,974.99,后来我在美国国度博士毕业后去参加过一个口汁的班吧,0.23076923076923078,5.0,332,0
11423,D0021_B,1478.61,1493.05,所以就相当于是偏言但是就那种翻译或者需要你现场把中文翻译成英文的还是翻译成,0.23404255319148937,1.0,332,0
11424,D0021_B,1798.45,1806.37,一平是做长途心情会不会军车啊,0.5,3.0,332,0
11425,D0021_B,1176.76,1187.8,我的第一 二七 治平和入音我是很害怕去天的后来因为需要,0.3333333333333333,2.0,332,0
11426,D0021_B,141.92,155.16,謝謝你的分析啊我看你的微信名好像是俄羅斯與或者合內編所相關的請問你的小娛撞,0.38461538461538464,5.0,332,0
11427,D0021_B,815.22,826.72,所以就是那是我在国内最后一次考拖书吧是我很难受超难受,0.30303030303030304,2.0,332,0
11428,D0021_B,195.88,198.75,"沒關係,已經會很多了",0.6363636363636364,0.0,332,0
11429,D0021_B,427.73,439.58,因为国当时上高中小云总就是一些学校的小云总师属于提前批然后,0.3333333333333333,5.0,332,0
11430,D0021_B,986.7,999.16,就是去哪怕你手機是沒開通也要思那種再別人面前說話,0.4444444444444444,4.0,332,0
11431,D0021_B,1493.09,1495.48,老闆的还是算少的了,0.3,0.0,332,0
11432,D0021_B,1435.26,1445.19,你们做会报的话就是研究声做会报是不是会要求全程说预啊,0.2903225806451613,1.0,332,0
11433,D0021_B,607.11,607.94,謝謝 друзья,1.6,0.0,332,0
11434,D0021_B,1644.56,1656.78,还是会是那种去偏服装或者就偏一些只有意思的电你才会出去了,0.16666666666666666,2.0,332,0
11435,D0021_B,917.03,929.4,所以說有可能是我說話的時候別人在做閱讀或者做聽命就當時就15個感覺,0.4722222222222222,1.0,332,0
11436,D0021_B,315.29,329.82,我觉得你可以的心患我知道很多厨吃啊以前是流口吃或者很多一样原是石热油的,0.3888888888888889,6.0,332,0
11437,D0021_B,1498.26,1507.24,你之前会不会开了一些俄罗斯的电影或者说,0.2727272727272727,0.0,332,0
11438,D0021_B,621.31,628.61,然后火当时出国要烤拖扶吗就烤了又五字,0.5217391304347826,1.0,332,0
11439,D0021_B,1575.15,1585.23,对 火听说那边现在也没有很安全嘛因为个烏克兰的事情,0.2222222222222222,3.0,332,0
11440,D0021_B,1012.68,1018.58,戒任过体责后发现其实也没多大的事,0.4,1.0,332,0
11441,D0021_B,906.74,916.73,很多你很多你像我们是当时是口语在第七几个三个甚至是可能随机,0.4166666666666667,1.0,332,0
11442,D0021_B,929.47,937.65,全考上全在聽我絕8個回答問題我就更加挺張了,0.4782608695652174,0.0,332,0
11443,D0021_B,1702.87,1714.89,出非同学我我才会出去所以是完全是没有什么选择就随便去什么地方吃饭也,0.1111111111111111,2.0,332,0
11444,D0021_B,1538.04,1550.07,那以后是打算去合作司内边去理由或者去那边生活吗?,0.3076923076923077,5.0,332,0
11445,D0021_B,163.09,177.69,我本来想看俄罗斯后来想觉得他还没有很身体我就想说是白俄罗斯王,0.43902439024390244,5.0,332,0
11446,D0021_B,640.58,654.98,就最後想生日學校也沒有生上所以就苏我心裡很難受過很長一段時間但是現在回想起來,0.45454545454545453,3.0,332,0
11447,D0021_B,1154.83,1168.87,需要实实实间的你跳刚才说的所有事情我之前全部经受过经历的立国,0.3,6.0,332,0
11448,D0021_B,1273.21,1279.55,你覺得好不好用或者說有什麼反映呢?,0.23529411764705882,1.0,332,0
11449,D0021_B,179.69,191.26,所以你除了说中文英文和罗斯语还会说什么其他的吗,0.15384615384615385,6.0,332,0
11450,D0021_B,202.22,208.05,你当时是为什么想学俄罗斯语语呢?,0.06666666666666667,3.0,332,0
11451,D0021_B,1620.99,1627.16,你最喜歡去那些地方去逛街呢?,0.14285714285714285,3.0,332,0
11452,D0021_B,1080.66,1084.91,就有男生的事别人,0.625,4.0,332,0
11453,D0021_B,950.83,963.11,"是,就是后来在别人面前说话一直说很害怕的事情吗?",0.375,2.0,332,0
11454,D0021_B,788.58,801.84,在之前国有去买一大带很贵的小颗粒放在我的处户尖想着休息的时候吃,0.34285714285714286,5.0,332,0
11455,D0021_B,1870.25,1878.39,他這個沒有還是非常辛苦會受會黑是四個而且很帥,0.6842105263157895,2.0,332,0
11456,D0021_B,1219.82,1230.27,你现在有follow 我们口识说就是相当于我是在打广告吗就我们,0.15625,2.0,332,0
11457,D0021_B,1822.59,1832.57,以為好相聽說去新章新章那邊或者要做很久的火車或者要做很長時間的記者,0.5277777777777778,0.0,332,0
11458,D0021_B,1744.09,1748.82,你有没有什么想去的地方啊,0.07692307692307693,2.0,332,0
11459,D0021_B,1188.11,1200.12,剪辑需要把前面的飞化和后面的飞化去掉我才被破听了很多次后来就听着听着也无所谓,0.21428571428571427,1.0,332,0
11460,D0021_B,1758.2,1759.79,是为什么,0.5,1.0,332,0
11461,D0021_B,1030.54,1042.49,是我現在因為在公司上班嘛就有時候和同事去開會的時候,0.4411764705882353,4.0,332,0
11462,D0021_B,1883.02,1896.8,现在有回开发的是蛮好了吗所以希望那边数啊什么东西会多一点就可以下来的会比较少了吧,0.1951219512195122,4.0,332,0
11463,D0021_B,1065.94,1080.51,"但是實際上長了,國也是戶籤的那種形態反正我現在的感覺是怎樣你敢說",0.6363636363636364,5.0,332,0
11464,D0021_B,467.03,473.55,小文家你平时有没有接受过治疗呢,0.3333333333333333,1.0,332,0
11465,D0021_B,487.66,493.3,謝謝你印象最深刻的是那些啊,0.4117647058823529,0.0,332,0
11466,D0022_B,883.43,886.24,聽了感覺有點像僅非不要,0.6363636363636364,1.0,332,0
11467,D0022_B,358.38,368.12,所以说你们那边的比如说你老家的影视文化是不是跟柳州会整个管系都比较相相,0.21052631578947367,3.0,332,0
11468,D0022_B,1213.31,1218.82,但是果心的歇日現在與羅斯粉全國各地而都有,0.5652173913043478,0.0,332,0
11469,D0022_B,635.84,640.18,因为很多大部分口试说都是从一看说话就开始开始有了,0.2916666666666667,1.0,332,0
11470,D0022_B,1483.49,1487.27,"好的,我覺得我聽我意思跟牛聊天",0.5294117647058824,2.0,332,0
11471,D0022_B,288.15,290.91,所以你现在影视上已经适应了,0.2857142857142857,0.0,332,0
11472,D0022_B,745.65,754.64,我那没有明白所以说说你也有跟你的朋友或者老师同学讲过你自己的口试吗,0.3333333333333333,4.0,332,0
11473,D0022_B,1233.77,1234.83,那麼快...,0.8333333333333334,0.0,332,0
11474,D0022_B,113.32,116.28,那尊管 ceramic,1.4285714285714286,0.0,332,0
11475,D0022_B,353.75,356.18,今天下一步,0.9,3.0,332,0
11476,D0022_B,467.89,472.99,听有意思的我想请问一下你现在是在,0.23529411764705882,2.0,332,0
11477,D0022_B,42.89,57.11,首先的话想想请你简单的做一个做介绍比如说您是学生还是已经工作了还是比如说你生活在那个城市这些您的爱好呀,0.2033898305084746,1.0,332,0
11478,D0022_B,186.13,191.62,我知道就说你当时显得的时候为什么没有去广东呢,0.17391304347826086,2.0,332,0
11479,D0022_B,838.27,841.12,這情緒的情緒看還是挺好的比較自由,0.6153846153846154,1.0,332,0
11480,D0022_B,1157.49,1160.61,就是你吃了也不知道里头是为什么弄一做的什么,0.22727272727272727,0.0,332,0
11481,D0022_B,1114.81,1115.13,,,,332,0
11482,D0022_B,1225.91,1231.28,是 嫁个上 对吧那你觉得口味上会有趣呀吗,0.42857142857142855,4.0,332,0
11483,D0022_B,480.17,481.01,不知道,0.75,1.0,332,0
11484,D0022_B,676.19,687.63,那在比较困扰的时候你会怎么样处理呢比如说你要是经历这种比如说你上台这种讲话讲和或者有说不出来,0.12,1.0,332,0
11485,D0022_B,378.47,387.85,所以说你还喜欢运动时把就说对打蓝球也很有对,0.37037037037037035,4.0,332,0
11486,D0022_B,1488.94,1489.94,嗯,0.5,1.0,332,0
11487,D0022_B,495.42,503.95,OK 挺好的好的 那我觉得你这个做介绍也挺有意思的人然后跑这么远,0.23529411764705882,3.0,332,0
11488,D0022_B,1162.83,1163.79,T.O.E.R.,1.4,1.0,332,0
11489,D0022_B,521.06,523.63,我們去關討拚 irrigation,2.6666666666666665,1.0,332,0
11490,D0022_B,925.84,928.69,所以所以他那个反派的话是挺有名的是不是,0.16666666666666666,1.0,332,0
11491,D0022_B,890.01,898.67,他那那他好看的点赛那个地方是他那个黑社会也都演的比较的真实吗,0.3225806451612903,1.0,332,0
11492,D0022_B,338.42,343.42,那个 两周跟你住的地方比如说你老家大概有多一个,0.18181818181818182,0.0,332,0
11493,D0022_B,935.85,938.02,对网上有很多他能够踏得更,0.38461538461538464,0.0,332,0
11494,D0022_B,168.51,175.74,这个想法可以理解但是广西门不是在,0.21052631578947367,4.0,332,0
11495,D0022_B,309.38,309.73,,,,332,0
11496,D0022_B,1287.26,1301.59,"好的,我在想请问一下一个问题关于这个可能这个问题会比较的约一些更刚才我们聊的就是你没有使用过一些运行的产品或者AVP",0.2753623188405797,4.0,332,0
11497,D0022_B,388.38,391.4,是不是跟你升高也有关系,0.16666666666666666,0.0,332,0
11498,D0022_B,1307.04,1309.46,微信的云装文字,0.4444444444444444,0.0,332,0
11499,D0022_B,1270.2,1279.34,听我意思我觉得这个罗斯粉也是挺连到的我觉得我那个时间前的时候就有了,0.38461538461538464,0.0,332,0
11500,D0022_B,1170.07,1171.6,"哦,我在晚上查到了",0.4444444444444444,0.0,332,0
11501,D0022_B,1302.54,1306.27,比如说一些举个列子吧比如说你用,0.125,0.0,332,0
11502,D0022_B,703.37,711.92,你会怎么办呢?你是我会换赐还说会多冲复几元是突把这个赐说出来,0.3548387096774194,3.0,332,0
11503,D0022_B,207.27,214.34,那你现在去了北方之后比如说你现在住的这个城市的话你觉得喜不喜欢,0.08823529411764706,3.0,332,0
11504,D0022_B,301.41,308.87,对我了解在聊天那边他们吃饭的份量是不是都是挺大的并且广西那边要大,0.18181818181818182,4.0,332,0
11505,D0022_B,1281.36,1281.88,謝謝,0.5,0.0,332,0
11506,D0022_B,1361.14,1365.48,對你剛才還提到有些其他的,0.42857142857142855,1.0,332,0
11507,D0022_B,118.96,125.67,大连还是蛮远的你当然是怎么想到选择去去这么远的地方上大学呢,0.20689655172413793,4.0,332,0
11508,D0022_B,1437.55,1441.79,那您在周圍有人的時候你會有嗎,0.375,2.0,332,0
11509,D0022_B,1033.93,1045.18,听有意思的沙灿的话对那我就是还想请问一下除了去沙灿但就是说这些经典的话你们会有什么,0.18604651162790697,3.0,332,0
11510,D0022_B,322.38,333.51,你们住那个地方里那个广西那个地方是出流 流 周时吧你们那边还有没有名叫做罗师粉,0.4166666666666667,3.0,332,0
11511,D0022_B,584.38,592.21,我明白那您这个口池是从小就开始的吗,0.30434782608695654,3.0,332,0
11512,D0022_B,1309.94,1319.09,这种混料的你平常打车的时候用DD就是说可以用于书弱这样的,0.36666666666666664,3.0,332,0
11513,D0022_B,1022.0,1030.92,北方的话是可能到7-8月份的话会稍微好 谢谢 谢谢谢谢,0.5555555555555556,4.0,332,0
11514,D0022_B,1490.74,1497.14,对然后我们第一部分的话就先到这里然后问之后你有问题的话,0.16129032258064516,1.0,332,0
11515,D0022_B,1266.74,1267.37,,,,332,0
11516,D0022_B,1197.61,1201.98,我觉得这个看的一般不是这儿这好比那看的一看,0.47619047619047616,0.0,332,0
11517,D0022_B,1434.99,1436.75,謝謝,0.8333333333333334,0.0,332,0
11518,D0022_B,476.69,478.37,您先来 这儿,0.8571428571428571,2.0,332,0
11519,D0022_B,1139.68,1148.51,嗯 挺有意思國保菜 國保若聽我明的我看你大家都吃過那個那個門子是什麼東西,0.6571428571428571,4.0,332,0
11520,D0022_B,930.59,931.98,好…,0.875,1.0,332,0
11521,D0022_B,1373.02,1379.1,那你觉得在这个 用这个 腾计运状况我们这的话你又没有觉得不方便的地方或者说,0.3333333333333333,0.0,332,0
11522,D0022_B,796.65,806.27,那你看那一眼的话一般是在哪里看的是自己在情绪里边用电脑看不上还是喜欢去电源,0.3076923076923077,2.0,332,0
11523,D0022_B,687.88,693.76,这种情况下的话你会怎么样去处理他或者说你会换词吗,0.14814814814814814,0.0,332,0
11524,D0022_B,440.55,447.01,嗯 才是父母就是家裡頭也有這個習慣他沒喜歡玩是不是 就是你的,0.46875,1.0,332,0
11525,D0022_B,758.96,762.04,可能他很平日也不會發現對不對,0.4666666666666667,0.0,332,0
11526,D0022_B,1339.95,1341.92,拜託翻譯你是不是怎麼用呢,0.6363636363636364,1.0,332,0
11527,D0022_B,629.92,635.25,嗯从出意开始这个其实还是挺晚的感觉不是,0.15,0.0,332,0
11528,D0022_B,101.78,106.53,或听有意思的就是您老家是管息的然后,0.3157894736842105,1.0,332,0
11529,D0022_B,447.68,448.7,父母他们,0.2,0.0,332,0
11530,D0022_B,1070.82,1080.22,就是他们有什么你们说什么对你们去去去你们如果去外奏去才能换一般会吃什么样的菜,0.35,5.0,332,0
11531,D0022_B,410.36,420.11,嗯等你为什么要喜欢的打扬打扬结果呢是之前就有这个爱好我们还是区域的东北之后才有的,0.39473684210526316,3.0,332,0
11532,D0022_B,1186.45,1193.29,我就聽起怕的吃這個東西地瓜粉對於電粉電粉做的地瓜粉,0.6538461538461539,3.0,332,0
11533,D0022_B,397.51,398.02,啊,0.5,0.0,332,0
11534,D0022_B,474.55,476.33,多地紀念的,0.8333333333333334,0.0,332,0
11535,D0022_B,1045.21,1049.19,還有什麼家的活動比如說一起去劇餐吃飯嗎,0.4782608695652174,0.0,332,0
11536,D0022_B,571.24,576.27,我明白就是在一些经常的场合还有人多的场合,0.18181818181818182,2.0,332,0
11537,D0022_B,827.21,831.22,我一的时候 但是我一时候只好是人特别多的时候,0.2608695652173913,1.0,332,0
11538,D0022_B,1447.05,1447.71,嗯,0.5,0.0,332,0
11539,D0022_B,1335.08,1335.92,妳已經到了,2.0,0.0,332,0
11540,D0022_B,939.93,940.56,好,0.5,0.0,332,0
11541,D0022_B,1177.84,1183.5,啊 consisting即是对特色的N诶,1.0555555555555556,1.0,332,0
11542,D0022_B,1427.26,1434.24,嗯 所以说你可以后来就说装完之后再变几他那个星期,0.34615384615384615,1.0,332,0
11543,D0022_B,864.59,869.57,也狂调我听说过我听过好几次朋友说他主要是讲什么的,0.19230769230769232,3.0,332,0
11544,D0022_B,843.15,845.24,所以说你平常会追距吗,0.18181818181818182,0.0,332,0
11545,D0022_B,1420.52,1420.95,對,0.5,0.0,332,0
11546,D0022_B,504.39,507.23,真的不行,0.8,2.0,332,0
11547,D0022_B,717.99,720.14,不 κ好的,0.8333333333333334,0.0,332,0
11548,D0022_B,508.46,520.23,我很感兴趣就是您參加這個口池的陸音但是我聽不出來的您是口池但是我可能可以想到您可能在某些場合下,0.2857142857142857,6.0,332,0
11549,D0022_B,735.6,740.6,"明白,对我们,就是说找一些比较",0.45,3.0,332,0
11550,D0022_B,780.1,789.47,嗯 我明白好的嗯你刚才提到一个就是你平常爱好是电影比较喜欢看,0.0967741935483871,4.0,332,0
11551,D0022_B,1469.58,1480.32,就是听方便的比你自己的手动输入或者要打字的话输得要快快点要快点多,0.28125,4.0,332,0
11552,D0022_B,942.26,954.87,挺有意思的那你就说平常周末的时候除了追递的话你给你的朋友的话会出去玩了比如说在你的城市去逛街,0.1568627450980392,4.0,332,0
11553,D0022_B,1371.1,1372.36,我跟你這樣就留言我也,1.0,1.0,332,0
11554,D0022_B,1205.64,1209.76,要是这么说的话还是你们管系的吃得好谢谢,0.2857142857142857,1.0,332,0
11555,D0022_B,483.46,491.0,所以說還沒有到找工作這個時候或者說你還日還想忘上毒嗎,0.5333333333333333,3.0,332,0
11556,D0022_B,1249.65,1256.87,他们有没有什么改良之后的罗斯选就是不是多的那么辣的或者不是那么口味特别重要的,0.175,0.0,332,0
11557,D0022_B,964.28,970.91,那他的海是什么样子是那种海谈吗?有那种那小谈吗?有,0.39285714285714285,2.0,332,0
11558,D0022_B,1059.12,1067.07,你能给我举几个例子比如说你那个你读大学的地方聊你那边他们主要吃什么东西,0.10810810810810811,0.0,332,0
11559,D0022_B,990.1,996.06,是因为水质不好吗还是因为水水水水水,0.16666666666666666,3.0,332,0
11560,D0023_B,1101.25,1115.98,我相信你的介紹我覺得這樣講的也很全面才把吃的還有各種玩意還有它的文化也這些多個體道然後剛才有一點我比較感興趣的就是,0.5555555555555556,4.0,332,0
11561,D0023_B,1759.96,1771.22,他们有组织做烟讲的然后他们在烟烟讲的时候也会有一些,0.35294117647058826,4.0,332,0
11562,D0023_B,1801.35,1802.52,對,0.6666666666666666,0.0,332,0
11563,D0023_B,1628.1,1643.1,他这个设备的话可能你国内的有一些厂山比如说比如说自己他们有做这种非压设备的话他们可能比国外的设备要稍微,0.3050847457627119,5.0,332,0
11564,D0023_B,873.75,883.02,我想换一个比较轻松的话题就是您现在居住的城市的话您有多喜欢比如说台,0.08333333333333333,5.0,332,0
11565,D0023_B,331.59,346.11,"好,对谢谢,谢谢你的介绍也谢谢你参加我们这个录音的受及的活动啊我想给你聊聊你的工作的事情比如说你你现在是快",0.2777777777777778,5.0,332,0
11566,D0023_B,48.77,52.44,环境是什么样子的呀?做什么样的工作呀?,0.05263157894736842,1.0,332,0
11567,D0023_B,1579.16,1585.1,对这个阻止活动是挺有意思的然后我看这个,0.2777777777777778,2.0,332,0
11568,D0023_B,624.64,634.66,我很想听明白的感觉他是做一个监督还有管理的这么一个工作他跟医院好像还是不太一样是吧他不会,0.22448979591836735,3.0,332,0
11569,D0023_B,484.8,497.0,所以我在问一个比较具体的问题就是您在当时在投了这个简历找工作的时候这些单位您都投了什么是不是,0.16326530612244897,8.0,332,0
11570,D0023_B,1894.55,1902.43,"嗯,挺有意思的,反正就这位之先对这种模拟讲话,模拟演讲的,对。",0.3,2.0,332,0
11571,D0023_B,1734.83,1744.75,刚才说的阻支活动做场景其实现下的有很多活动是可以做的比如说,0.3157894736842105,1.0,332,0
11572,D0023_B,731.75,742.25,我没卖就是相对于你就是说即控这个工作的话可能比较决我听明白时,0.3157894736842105,4.0,332,0
11573,D0023_B,1145.93,1146.93,踩著,0.75,0.0,332,0
11574,D0023_B,1605.54,1618.68,在回到刚才你说的这个VR这个设备这个模拟这种场景来说我觉得这个东西的话对于客人来说太有一个,0.125,1.0,332,0
11575,D0023_B,52.78,62.96,然后包括您的就是爱好爱平常的活动队,0.3333333333333333,7.0,332,0
11576,D0023_B,1148.19,1160.72,我知道了就是他包圖圈本身是一个很有名的景点然后就是给人心上的事吧然后国家的事会投放一切,0.34615384615384615,6.0,332,0
11577,D0023_B,1340.49,1340.99,嗯,0.5,0.0,332,0
11578,D0023_B,1203.6,1209.44,"哎,不然你有沒有使用過關於只能贏的這種產品,比如說",0.5555555555555556,0.0,332,0
11579,D0023_B,743.1,743.58,嗯,0.5,0.0,332,0
11580,D0023_B,29.43,33.53,对 我不知道你有没有听到我刚才说话就是,0.14285714285714285,0.0,332,0
11581,D0023_B,635.41,641.12,他不会直接接人呢就能接人或者做一些没能门着吧,0.8235294117647058,5.0,332,0
11582,D0023_B,1358.29,1364.19,我用过差GBT 差些去年的时候到今年一直都非常火,0.4722222222222222,3.0,332,0
11583,D0023_B,1940.58,1949.78,好的 我觉得我觉得讲得都非常好然后提供给我们这个资源之线有些的资源 我觉得还是挺有起发的,0.30952380952380953,1.0,332,0
11584,D0023_B,1279.59,1292.75,想想请问一下就是你在用这事的时候有没有感觉到一些不方便会有一些困难比如说你刚才说的在人在有人在这个场合的话你会,0.2,4.0,332,0
11585,D0023_B,1460.83,1471.49,以此的那个我不知道差GBT这个在国内好像有有很多公司已经在做了而且跟这个只能与一结合呀,0.34615384615384615,4.0,332,0
11586,D0023_B,1619.21,1626.54,門檻在這個地方因為設備本身的話它不是所有人都有去做購買力可以消費的期待,0.4473684210526316,1.0,332,0
11587,D0023_B,42.06,48.34,的是学生还是已经工作了您大概的工作的,0.2608695652173913,4.0,332,0
11588,D0023_B,1116.18,1121.82,你看看说 简单的波突 全都语很飞他这个飞行怎么出来了出,0.6071428571428571,1.0,332,0
11589,D0023_B,1194.09,1203.37,我还想问你一个问题就是关于知能与云的产品或者ABB的,0.38235294117647056,3.0,332,0
11590,D0023_B,449.15,455.76,所以ی就那麼急泰太匆即然不,0.8095238095238095,2.0,332,0
11591,D0023_B,854.62,869.75,"好的,谢谢你,就是给我们讲了这么多的话题关于您工作的这个还有您的工作的这个话题然后我想换一个话题就是问一下比如说你现在是在山东什么",0.11594202898550725,1.0,332,0
11592,D0023_B,1850.01,1853.79,沒關係 我聽明白了就是比如說網友,0.5294117647058824,2.0,332,0
11593,D0023_B,1330.87,1333.19,他的温ämän,0.7142857142857143,3.0,332,0
11594,D0023_B,1854.29,1856.06,祝 Awaksuit,1.5,1.0,332,0
