,Filename,Start_time,End_time,Azure
9806,D0070_A,470.82,478.64,对对主主，呃，主要是是做电脑前就是对对文件的反应，主要是比如说他的吧。
9807,D0070_A,269.2,279.09,呃，就就是当需要我去向向领导啊或者是是向那些在在公司里的的的的前辈。
9808,D0070_A,1312.15,1319.61,我。我前前几天都都都还参参加了长长半程马马马拉松。
9809,D0070_A,752.08,764.16,呃，就。就就像我刚刚才说的对对，呃，对对以后的工作中的的那种要要要用英语，英语与那种。
9810,D0070_A,235.04,247.08,呃，可能我我平常讲的话比比较少，再再再加上跟同事交流的时候又又不像你要去做做做报告啊，什么做很长的的的的叙述。
9811,D0070_A,1902.69,1911.15,是吧？是国国外的大学吗？那我就想想想稍微的问一下就就就是说。
9812,D0070_A,1579.17,1592.62,呃，我，我也会会会跟他们讲讲起这个个话题，但但，呃，但我跟跟跟家人讲讲话的时候好像也也不是特别的严重。
9813,D0070_A,1820.64,1824.49,所以我。我可能就是发发发文字发的比较多。
9814,D0070_A,1082.83,1099.82,嗯，首首先关于刚你说的吃的方面的话，我我我是完全没有这方面的困扰的因，因为我本身就就就因为我本身就是一个江西了嘛。所以从从从从江西西医讲的话，对对。
9815,D0070_A,926.01,934.46,不，呃，不论说是在南昌工作还是说等等等，呃，等以后有有。
9816,D0070_A,279.45,292.64,当需要我去去去主动去咨询他们什么问题的时候，我我我总是第一句话就非常的难开口，我也不知道是什么原因吧。然后。
9817,D0070_A,770.43,784.59,呃呃简简短点来说的话就是说我我现在是是是是能胜任我手头上的工作的，但但对对以以以后的工作能力上面的要求我。
9818,D0070_A,1545.41,1552.03,我跟他在在在一起的时候讲讲的话话比较多，然后。但。
9819,D0070_A,156.65,165.19,呃，这这份份工作呢？那怎么说现在目目，呃，现在目前在公司主要是是就相当于跟跟文员一样的嘛。
9820,D0070_A,614.67,627.05,对，呃，像，像，呃，像我们，我们翻译相关的就是跟跟呃跟电力啊，跟工程有关的的文件的时候，我们主主要采采取的。
9821,D0070_A,1785.08,1793.72,呃，平平平常使使用的。
9822,D0070_A,1329.34,1344.52,呃，然后在空闲的时间的话画画好像也也没什么其其其他太多有趣的。
9823,D0070_A,126.75,128.47,因因，因为我有。
9824,D0070_A,1888.03,1902.17,是吧？然后因为我上次填那个问卷的的的时候我有注注注意到他那有就是有有有有那个什么大大学的标签。
9825,D0070_A,659.62,670.14,啊呃呃呃呃其其呃，其其实对于一个口思患者来说的的话他们当当当当他们。
9826,D0070_A,1442.14,1448.53,呃，我我我昨天参就是回回樱桃参加的樱桃。
9827,D0070_A,903.2,913.75,然后关于南南南昌的其其他方面，比如说什么上上上下班都都有有有地铁都挺方便啊，什么什么的。
9828,D0070_A,356.14,363.11,本来我，呃，可能，呃，呃，因因为我的的英文的话肯定是是没有中文好嘛对吧？
9829,D0070_A,69.37,79.28,
9830,D0070_A,293.01,303.48,呃，除除呃，除了第一句话难难讲讲出来，然后就是就就就算讲出来的时候也会磕磕磕巴巴。
9831,D0070_A,883.68,891.26,呃，我，我现在是跟我的另外两两个公司的的的同事住在。
9832,D0070_A,400.01,411.2,因为我是是是英语专专业的，如果再再细细分一点的话，我在在大学里学的是是师师师范英语英语专专业的。
9833,D0070_A,1563.92,1570.73,考试的比较严重，就是说当我跟跟跟他在在在校园里谈恋爱的时候，好像。
9834,D0070_A,303.78,309.19,非常就不自觉的重复吧，但。但我又又感觉到当我跟他们就是。
9835,D0070_A,967.63,981.03,嗯，不，呃，不，不单单是是是磕磕巴巴的口是方面的问题。有，有时候讲讲着这讲着可能就就不知道该该怎么讲了。
9836,D0070_A,683.66,696.0,我是这这种感觉当当我感感觉自己口口吃的很严重的时候我就想，呃，想想想调调整过来或者说就就干脆就不讲了。
9837,D0070_A,363.15,372.56,所以讲讲中文都结巴讲讲英文，那那肯定更结巴，所以我就就总是会担心这个问题吧，就是说。
9838,D0070_A,1529.62,1536.87,跟朋友聊的比较少，可可可能也也因为我，我身边没啥朋友吧，所以就就没怎么跟他聊。
9839,D0070_A,918.72,924.87,所以我也也希望自。自自己能能能在在大城市。
9840,D0070_A,736.77,742.38,与与与同事们们那种三言两语语的交流。
9841,D0070_A,1749.54,1757.55,其实我也不太想像，像他们讲讲太多吧可能就是这样的情况，嗯。
9842,D0070_A,1290.0,1298.9,所以然后在在空闲时，时间的话，我。我可能会会会选择去去去跑跑步啊什么的。
9843,D0070_A,935.38,946.43,啊，好好接吧，还是说等等以后后出国去去见见见识更呃，去能得到更大的。
9844,D0070_A,1174.65,1183.47,呃，关于我，我平常的休闲时时间的的的活动的话，其实，嗯。
9845,D0070_A,1040.43,1053.35,对，因为我，呃，因因为我，我今年刚毕刚毕业嘛，所以就想想想，趁年轻的话就多多体体验一下，多见见世面的话可能会更好。
9846,D0070_A,1737.12,1749.53,并不清楚我有多么的受口词这问题而而困扰吧。然后关关关于我搜搜搜口词这方面的困难的话。
9847,D0070_A,510.06,521.37,或者是是直接就待在待在印尼那那边就是做做我们公司的的的的代表直接去去跟。
9848,D0070_A,1263.56,1268.41,跟跟跟跟女跟前女友也也也分手了吧。
9849,D0070_A,1726.1,1737.07,呃，就就就是说他他们挺希望我去去克服，但但其实他们并并不不知道我有多多严重。
9850,D0070_A,1663.89,1668.73,他们可能就就是挺挺挺希望我去去克服的吧。
9851,D0070_A,563.52,569.72,以呃呃，主要是我的几几呃，几个个同事。
9852,D0070_A,1220.02,1231.1,呃，其实叫叫叫前前女友呃，叫叫女朋友可能描述的不太准确，应该叫前。前前女友了。呃，跟。
9853,D0070_A,1698.17,1710.86,呃，嗯，因，嗯，因为我，呃，因为当我在在跟他们在做做些日常的简短的交流的时候，其实并没有特别的讽刺。
9854,D0070_A,112.68,126.69,呃，这这份工作呢？当初是我在手机AAPPCP上找的，然后当当时跟跟那个HR联系好，然后就来来这边参加加加面试，然后算算比较幸运的面试通过了。
9855,D0070_A,1184.16,1198.04,其实关关于这个话题的话，在在我大大学毕业前，跟我在大学毕业后到参加工作这段时间的话，其实是有很大的不同的。因为当当我还在在在大学的时候。
9856,D0070_A,846.4,850.88,对，对刚来到这里不久的我来说还是挺。
9857,D0070_A,1372.52,1388.31,就就，呃，基基本上就就只有工作日的晚上有有有点休息的时间和和和周末的的时候可能才会有点能让自己支配的时间吧。
9858,D0070_A,1641.07,1650.25,当他跟我提提分手的时候他有有有没有考考虑过我的的的的口思就是。
9859,D0070_A,784.97,788.22,是我我我还是挺担心的吧嗯？
9860,D0070_A,87.66,93.42,做做英语翻译相关的工作。因为我本科学的是英语，英语专业的嘛。
9861,D0070_A,194.03,209.6,嗯，因为我们公司，呃，因为我们公司的话，主要是在在印尼，你那边建电厂的就就需要派，呃，就是要从国内派派翻译去去那边跟跟跟跟那边的顾客直接沟通和交流吧。
9862,D0070_A,570.54,582.8,他们去去去发言我我主要就做旁边听的，所以我也还还没有有有尝试过，就是直直直接用英文去跟客户直接交流。
9863,D0070_A,981.32,986.71,这。这也有有可能会从从另一个方面加重我的口子吧。
9864,D0070_A,1359.17,1372.19,在在在在下班后就就就不太想再去去干某些事情，然后第一第二点的话就是说平平时上上班的时候也挺挺忙的。
9865,D0070_A,1617.57,1631.76,我前女友的反应反反，反正当初我。我跟她在一起的时候我感觉到她我我可我可能是是是觉得她她是挺不在在在意这件事的嘛。
9866,D0070_A,165.59,179.3,跟跟文员鸳鸯的就是跟跟文件打交道，然后或或者是去翻译一下文件啊。现在就是对对口头上的英语能力要求不多，但但这份工作的话，他在在以后。
9867,D0070_A,727.65,736.72,对对目前的的的的那些组主主要是是笔头上的翻译啊，或或者是说在在日常工作中。
9868,D0070_A,1206.0,1218.44,在在在学校里上上上课课之外我我主我主要是跟嗯，可能就就平常跟女女，呃。
9869,D0070_A,1279.06,1289.63,呃，嗯，就现现在的话就是说一个人在在在南昌挺挺挺孤单挺孤独的吧。嗯。
9870,D0001_B,2185.92,2200.27,好的，我听听明白了，也就是主要的就是对于男发音的话，可能他会打断你，或者说是会识别不出来你的，呃，有难发音的情况，因为他。
9871,D0001_B,1253.27,1269.49,嗯，好的，谢谢你的。
9872,D0001_B,1885.86,1912.56,嗯，然后的话我。我就是就问最后一个简简短的问问题吧，就是你平时的话有没有使用一些语音的产品，比如a APP之类的，可以来是识别你的讲话的，或者说你你如果使用过的话，有没有觉得一些呃问题。
9873,D0001_B,1857.2,1882.01,这个剧情把它就是讲的遭遇比较差，然后把男主主角虽然说是不努力，然后也没有目标，很明确，虽但是他可能运气比比较好一点，感觉听听起来是比较狗血的。这么一个剧剧情吧，对。
9874,D0001_B,742.44,755.09,跟你的上级，比如说跟你的管理者，你的上级老老实去反映这个事情所以你可能不想让他们。
9875,D0001_B,416.47,428.11,他，他们如果知道了你说话有有一些口口吃的话，他们会会不会有一些担担心的这种感感觉呢？
9876,D0001_B,1285.66,1288.42,或者香香港的对不对？不对。
9877,D0001_B,725.35,741.78,嗯，我，我可以理解，就是你可能有一些担心说家长他可能会不太理解，就是口吃的这种方式可能去，嗯。
9878,D0001_B,1825.22,1826.28,好可以了。
9879,D0001_B,571.46,579.22,嗯，我。我大大概明白了，就是其实家长的素质还是。
9880,D0001_B,802.44,812.29,嗯，那电视剧的话你有没有就是说看过哪些比如说能想得起来名字的。
9881,D0001_B,1362.89,1364.75,就是这部这，嗯。
9882,D0001_B,396.99,416.38,哦，明明白了，那就是他们没有没有这这种意识去模仿你我我还很很很好奇，就是孩子的呃，家家长会是什么样的态度就是。
9883,D0001_B,579.54,596.35,挺挺高的，也是比较的。
9884,D0001_B,1922.65,1928.28,对，比如说你对，比如说你要是打车的话有一般有滴滴。
9885,D0001_B,1943.76,1944.73,AV对。
9886,D0001_B,212.77,220.48,好，谢谢，谢谢小小李的。
9887,D0001_B,220.62,235.81,那那你有这个担心的话你有没有在时。
9888,D0001_B,1835.87,1857.12,从那个男男二号的话，本来他其实听你描述是挺努力，然后挺有。
9889,D0001_B,1826.32,1834.65,嗯，听听起来挺有意思的，就是感。感觉到这个剧情的话也比较的狗狗血。
9890,D0001_B,2200.31,2212.92,不会等等你把话讲完对我我，所以我明白这一点的话，可能这些AAABP的话，它做的可能不是太好对。
9891,D0001_B,759.12,787.77,那那好，我们可以换一个话题聊一些比较。
9892,D0001_B,1351.82,1362.54,嗯，那第第一步就是电电视剧就是有个叫做生生死情，我没有听听清楚他的全名啊。
9893,D0001_B,596.48,613.02,敏感的可能的问题就是你有有没有在跟家家长沟通的时候提到说你有呃说话的一些问题，或者一些呃口吃直接跟他们去说说过呢。
9894,D0001_B,1928.5,1943.3,出行的话，他可能会有一些识别。比如说你可以对着手手机去说话，然后他能知道你想去的。
9895,D0001_B,1269.6,1284.45,听名字的话，好像都是关于。
9896,D0001_B,1367.37,1374.42,这部电电视剧的话它大体上是讲讲什么的呢？
9897,D0002_B,159.49,174.46,那我先先请你做一个简简单的自我介绍。比如说你是现在是学生还是工作了？你大概的，呃，工作的。
9898,D0002_B,1176.47,1185.39,我想问一下你最喜欢哪个城市这三个城市。
9899,D0002_B,1625.71,1634.35,对西西西安，我觉得西安这个整个的文化的来说，跟西北的文化，它就是一个西北的这种。
9900,D0002_B,1111.21,1124.48,好的，那我再还有一个问题就是跟口吃没有关系，就是说你你都在哪些城市居住过？比如说你刚才说你是甘肃甘肃在甘肃。
9901,D0002_B,279.62,284.93,开始记记记事的时候，讲话的时候就开始是有口吃了。
9902,D0002_B,1492.99,1506.79,那你就是我可能最后一个问题就是如果让你选择去一个城市居居住，或者说你比较向往的一个地方去去工作生活的话，你会选择哪里？
9903,D0002_B,806.95,817.83,好的，我，我下面下下面一个问题就是想想问一下你你的口吃的时候你有没有跟你的亲亲人或者说你的父母呀？
9904,D0002_B,1573.49,1581.65,对，但是很很早以前了，大概有十十年了，但是但是我的我，我对我对西安的印象也是挺好的。
9905,D0002_B,1342.58,1359.96,OK，所以你不太喜欢，我可以理解你不太喜欢，就是各个西方国家在那边建的这种租租租租界的这这这这种房子。
9906,D0002_B,389.82,403.15,OK，所以你提到的就是在你读研期间和上。
9907,D0002_B,559.44,570.35,呃，尝试多多尝试几次或者说把那个字说出来你会，呃，绕着说吗？或者说去回避他们。
9908,D0002_B,793.71,803.57,理解就是跟这种语语音助手的话，还是不能把它当做一个人来看待，就是它还是。
9909,D0002_B,524.26,530.34,OK no。还想请问一下你是学什么？
9910,D0002_B,403.59,420.43,呃，你有没有比较严重的场合，比如说公公开的。
9911,D0002_B,804.09,805.66,对，嗯。
9912,D0002_B,832.95,835.8,那他们是什么样的反应呢？
9913,D0002_B,1583.51,1584.12,嗯。
9914,D0002_B,1187.83,1188.38,对。
9915,D0002_B,508.78,516.65,就是还是在。
9916,D0002_B,670.91,684.03,那你。那你使用的时候有没有发现就是这个系统的时候它有什么不不好的地方或者。
9917,D0002_B,889.12,897.74,但是你如果在你熟悉的朋友之之间的话你的话是不是会比比较多多一些？
9918,D0002_B,174.48,180.85,然后你可。如果如果你不太想透露自己个人信息的话，可以不用透露的特别特别的多。
9919,D0002_B,1282.63,1288.58,对这这一点的话，可能田田田田径就是不太好了。
9920,D0002_B,1390.99,1396.59,嗯，那你有没有觉得天津有什么好的？
9921,D0002_B,817.97,825.88,呃，兄弟姐妹啊或者朋友，呃，交流过跟他跟跟他们说过你自己的这种口吃。
9922,D0002_B,1197.3793626006643,1213.38,地方，比如说他的吃饭，他的。
9923,D0002_B,1380.05,1389.0,嗯，还是比较喜欢国内的这种民族的这种建建建筑还有或者说有中国风格的。
9924,D0002_B,538.64,539.29,哦。
9925,D0002_B,1090.39,1091.08,
9926,D0002_B,732.69,745.18,好的，我能。
9927,D0002_B,256.28,266.48,嗯，对，可以可以理解。我当时读读研究生的时候，最后答辩的时候也比较的。
9928,D0002_B,668.04,670.0,我明白对。
9929,D0002_B,747.5,754.25,那那个，呃，你会把它当成一个练习的工具吗？
9930,D0002_B,790.71,792.15,嗯，我可以。
9931,D0002_B,597.39,606.42,回回避说讲讲一些男发音特别，特别是有这种预感，预感的时候要卡壳的时候对。
9932,D0002_B,1016.11,1028.34,我，我我我就是很很好奇啊，你说你的爸爸他之前的话说话也会口是挺严重就可以理解你们家里头可能有这种。
9933,D0002_B,1191.69,1197.15,那你最嗯，你，你，你，你，你最喜欢天水的哪些？
9934,D0002_B,579.61,580.18,OK。
9935,D0002_B,1650.8,1651.63,嗯。
9936,D0002_B,1124.53,1137.59,长大的，然后现在在天天津。
9937,D0002_B,507.11,507.8,
9938,D0002_B,343.24,361.58,嗯，那你有接受过什么帮助吗？或者你去找过一些医院或者你的。
9939,D0002_B,610.53,624.84,好的，那我再问一下就是一个。
9940,D0002_B,1037.09,1047.61,都是有可能有些人说话口吃，但是你爸爸后来是怎么好的？好的好的就是变好的呢？
9941,D0002_B,540.97,545.18,我知道天天津大学的理工科还是蛮强的。
9942,D0002_B,1634.82,1648.21,文化的载人载人载人载人，这在在这里，然后他的我感觉他的饮食方面跟甘肃可能还比，还还是比比比比较像的。
9943,D0002_B,943.4,959.06,嗯，那那你的父母对你的情况是1种支持的态态度吗？还是他们就是，呃，或者说他们可以体会到你的口吃的时候有时候会有一些困困难吗？
9944,D0002_B,1254.83,1262.51,对那山山的话你提到山的话，你为什么喜欢山呢？你是喜欢去。
9945,D0002_B,1612.53,1622.92,对西安的工业也是蛮蛮蛮强的。那边有很多的就是重工业方面的。
9946,D0002_B,1028.57,1036.64,呃，教教这些教教教教你们家里都可能有教教族嗯？
9947,D0002_B,854.12,865.73,就是说基本上。
9948,D0002_B,1109.15,1110.64,我觉得挺好的。
9949,D0002_B,1465.59,1490.29,对它城市的话也比较。
9950,D0002_B,1092.7,1106.13,挺挺有意思的，因为他可能放放的比较开了，然后喜欢跟别人聊。
9951,D0002_B,625.03,638.29,比如比如说智能音箱，或者说语音类的APP，这种你可以。
9952,D0002_B,376.63,384.57,所以你基本就是自自己在在在在调调调在调调整。
9953,D0002_B,589.09,596.68,是的，是的，大部大部分我接触过的口口水者包括我自我自己很多时候都会。
9954,D0002_B,550.57,559.21,OK，所以。所以你在碰到碰到有有卡壳或者有难发的时候，你不会。
9955,D0002_B,1288.93,1296.75,那除了除了这一点的话天津没有山的话你还觉得它有什么不好的地方吗？
9956,D0002_B,285.3,308.44,所以说。
9957,D0002_B,1561.33,1571.83,啊，挺有意思。
9958,D0002_B,266.51,279.57,呃，但是我们。我跟你的经历挺挺像我，我可能口吃的，其其就是开始的年龄比你还要早早一些，因为我是从我。
9959,D0002_B,926.72,941.35,是我，我可以可以。
9960,D0002_B,499.43,502.59,那个。那个大概是什么时候是去年的吗？
9961,D0003_B,1041.67,1051.07,嗯，我，我还还有最后一个问题是关于口吃的其实我刚才有想到一个就就是。
9962,D0003_B,1643.6,1649.54,看得到，所以说更更容易被人去去理解到对。
9963,D0003_B,143.14,149.42,然后可以可以就是主动让别人看看出来你是一个口吃呢？
9964,D0003_B,899.46,903.44,遗传的还是主要是跟别人学来，但是。
9965,D0003_B,3.73,4.07,嗯。
9966,D0003_B,1806.72,1807.45,对。
9967,D0003_B,552.64,553.14,嗯。
9968,D0003_B,560.54,564.55,敏感你会你会不会比较？
9969,D0003_B,1445.15,1454.24,那你觉得他这个。
9970,D0003_B,2238.96,2248.46,都是因为口吃的问题的话。
9971,D0003_B,1415.49,1420.64,像你这么一说，我好像也记得我也看过这部电影它是不是一个。
9972,D0003_B,2258.12,2267.57,嗯，情况对，所以说。
9973,D0003_B,782.95,787.54,说可以理理解，嗯？
9974,D0003_B,917.6,922.85,他们现在主要的观点是学是学不到的就是。
9975,D0003_B,2081.41,2086.41,是的，是的，我觉得你，你讲的对特别特别好，我们做这个的。
9976,D0003_B,1623.85,1637.75,所以有很多时候别人可能不能去理解我们的口吃吧，但是。但是他们这种。
9977,D0003_B,1981.97,1986.58,你是不是有时候就是我们考试者觉得。
9978,D0003_B,1728.61,1734.85,请问请问你有没有用过就是此类的啊APP。
9979,D0003_B,461.62,468.95,所以你比较喜欢跟呃孩子交流，因为你你可能觉得跟他们交流。
9980,D0003_B,800.51,805.23,都是在一开始说话的时候就会出现口吃。
9981,D0003_B,1267.29,1275.69,好的，那我们。
9982,D0003_B,787.59,792.62,其其实我觉得你你，你像你这种情情况的话，我们。
9983,D0003_B,399.07,406.27,那你在当当老师的话一一般的话说话的场合会非非常多，但是。
9984,D0003_B,867.51,875.3,好的，那你刚你刚才的话有一是不是有什么问题？
9985,D0003_B,251.92,254.55,可吃的这种情况？
9986,D0003_B,1920.93,1926.19,这些的产品。
9987,D0003_B,1688.18,1696.44,好的，我，我觉得我们自自由访谈的。
9988,D0003_B,1012.29,1027.42,嗯，对，所以，所以，所以这个问题的话，我觉得还是需要更更多的。
9989,D0003_B,185.46,187.71,那你现在能不能能说？
9990,D0003_B,1589.0200850622618,1593.75,呃，在普通人看来的话是比较正常的。
9991,D0003_B,285.78,295.83,他们一般会怎么样开开玩笑，就是说这个这个校长的话，这个老师怎么又说话？
9992,D0003_B,237.35,245.05,其他的老师或者学校里的学生或者其他的人的话他们有没有给你聊过？
9993,D0003_B,778.81,779.25,嗯。
9994,D0003_B,1613.92,1622.71,然后可能有的时候会会发展到一个就是说自卑的这种这种情情况吧。
9995,D0003_B,564.95,567.81,担心他们会学到你的口诀。
9996,D0003_B,625.25,629.6,嗯，我。我再问最后一个关于关于关于口吃的这个。
9997,D0003_B,1581.59,1587.61,是的，是的，我，嗯，对，非常能理解你说的就是我们的话。
9998,D0003_B,1593.98,1606.62,在大部分的时候可能，但是在很多的时候，我们自己卡卡壳之后的话，我们是隐隐藏起来的，然后有。
9999,D0003_B,825.16,828.67,其他人会有考试，除了你妹妹。
10000,D0003_B,134.03,141.85,主动的把口吃暴暴露出来，就是加加一点重复呀，加一点。
10001,D0003_B,2191.24,2199.6,可以就是说在自己有时间的情况下或者可以去去帮助一下其他人对。
10002,D0003_B,1723.44,1727.75,你想去哪里？然后他。他可能会识别出来。
10003,D0003_B,946.45,968.79,然后我就很怀疑说这个理论的话能不能。
10004,D0003_B,2002.01,2010.63,呃，这样的时候就是一边想叫讲什么话一边要说出来的时候这个时候。
10005,D0003_B,941.3,946.07,如果你不跟我说你你的舅舅是是口吃的话。
10006,D0003_B,903.86,917.33,我从就是治疗师还有一些学学者，他们那地方。
10007,D0003_B,2105.41,2116.1,还有就是就像你刚才说的，可能不被人所所理解，然后他们可能在做就是工。工工作，还有在。
10008,D0003_B,1065.93,1076.38,我。我能听出来的感觉是你们家里人对于口吃的这种态度是不是1种不能。
10009,D0003_B,346.69,350.22,你可不可以简单的介绍一下你，你的。
10010,D0003_B,1996.08,2001.71,可能就是说，而且讲话的时候要用很多的思考的时候。
10011,D0003_B,923.62,930.94,哦，这个就是考试这个问题。如果家家族里边没有一点基因的话。
10012,D0003_B,224.78,232.82,校长，你能看出来还有你的一个老师你也你也能听得出来他们有这种。
10013,D0003_B,1323.73,1332.78,你能。你能简单的介绍一下叫我第一名吗？因为我没有看过这个。
10014,D0003_B,2127.74,2138.76,呃，联合起来就是能。
10015,D0003_B,1807.88,1813.61,挺好的，你这个使用的例子还是挺好，特别是跟。
10016,D0003_B,1914.11,1920.39,呃，自己是讲话口吃的话所以他们会经经常的避免去使用这些的。
10017,D0003_B,1275.74,1284.06,如果你还你还有什么就是说想问我的或者说有什么想跟我交流的话我们还可以说这个对。
10018,D0003_B,409.05,413.27,你觉着跟普通的环境有什么区？
10019,D0003_B,121.57,128.82,是的，我我我想请问一下你，你，你有没有试过尝尝试过主动口吃像我现在。
10020,D0003_B,2086.75,2095.9,就是说做很多活动的目的和初初衷也是想帮帮助考试者的。
10021,D0003_B,188.3,194.31,能不能使用这种主动口式的说话方式来跟我？
10022,D0003_B,218.18,223.65,那个我我我我想就是请请问一下如果。
10023,D0003_B,469.1643353886861,473.24,隔阂，跟成年人交流不太一样。
10024,D0003_B,813.29,817.38,题外话了，我们的感觉还是比较少的。
10025,D0003_B,1860.22,1870.31,嗯，就是是她会，她会打断你的说话或者说她直接会，呃，停停止反应。
10026,D0003_B,350.43,354.91,工作，比如说你是你是，你是当老师的话你是做什么样的？
10027,D0003_B,969.17,977.3,所以。所以我我自己的感觉吧，这个这个东西可能在科学界里头还没有一个定论。
10028,D0003_B,805.98,813.13,所以。所以我觉得像你这种情况的话，我自我自己的感觉就是可能是。
10029,D0003_B,406.51,408.73,他，他的，他的说话的环境。
10030,D0003_B,1178.43,1179.24,嗯。
10031,D0003_B,496.28,497.31,那你。
10032,D0003_B,1886.1,1897.56,好的，谢谢你回答这这个。
10033,D0003_B,1421.11,1428.09,男主男主角的话他有这个问题的话他会学狗叫声。
10034,D0003_B,337.5,338.16,我的。
10035,D0003_B,1286.82,1292.2,然后我还就是聊一个比较轻松的话题吧，就是。
10036,D0003_B,1820.61,1830.94,这个方面的话，可能语音的对话，这种聊聊天的APP可能真的是可以帮得上忙，然后你。
10037,D0003_B,1987.98,1995.57,疲劳或者劳累的时候也会就会口吃的话会加加重对。
10038,D0003_B,1663.64,1667.79,是的，卡卡格的卡壳的情况下都会。
10039,D0003_B,1718.78,1723.26,比如说你可以在在这个APP里头说。
10040,D0003_B,2096.58,2104.89,因为特别是在国内的这种环境下。
10041,D0003_B,931.11,936.53,就是很难是被呃，后天的话袭来的。
10042,D0003_B,1433.59,1438.26,对这这个电影还是挺挺。
10043,D0003_B,207.15,210.15,就是你，你可以有时候会有卡卡壳。
10044,D0003_B,277.77,284.94,就是他们是还是私下私私下里边去开开玩笑说那个。
10045,D0003_B,2210.32,2217.64,对，就就像你刚才说的，你也有一段玉的情况，其实我们包括。
10046,D0003_B,210.67,211.62,这个样子，对吧？
10047,D0003_B,1831.31,1837.0,你在使用这些币的话觉没觉得他们有一些不好的这种地方。
10048,D0003_B,892.82,897.85,我。我其实我也说不好这个东西是不是？
10049,D0003_B,680.51,688.01,所以你从初中的时候才才开始有这种，嗯，口吃的意识。
10050,D0003_B,1905.79,1913.33,口吃者，他们就是使用语语音的产品的话会非常少吧，因为他们觉着。
10051,D0003_B,1293.64,1300.04,你现在有没有看过有什么比较印象深的电影或者电视，电视，电视，电视剧？
10052,D0003_B,980.71,996.22,但是我。
10053,D0003_B,338.47186509698696,346.6,听明白现在这个意思那那你就是我还想就是问一下。
10054,D0003_B,355.41,358.28,呃，老师是教哪门课的？
10055,D0003_B,554.2,555.36,好的，我能。
10056,D0003_B,936.6,940.67,我。其实我刚才也在想这个问题就是。
10057,D0003_B,1248.71,1262.63,我觉得我觉得你们你们家的情情况跟。
10058,D0003_B,1668.28,1674.93,有有1种，就是有大脑一片空空白的这种情况。
10059,D0003_B,2145.97,2162.11,以某个口语者，他孤单的这种情况他会。他会可能得不到帮助然后他自己的心里的问题也。
10060,D0003_B,580.67,581.17,
10061,D0003_B,1837.99,1839.05,
10062,D0003_B,1813.950691371066,1820.22,Siri交流这个呃。方面的话，其实其实我觉得其实。
10063,D0003_B,1638.73,1643.36,发泄出来，他们可以表现出来然后别人也可以可以。
10064,D0003_B,2295.26,2295.79,嗯。
10065,D0003_B,233.11,236.85,口，口持的话。
10066,D0003_B,2248.55,2257.33,自自己的话就是因为隐性的口吃，所以导致自己的话非常自卑的这种。
10067,D0003_B,2267.93,2278.73,公公开的话去去跟去跟大家说，然后可以把自自己的这种情绪给他发泄出来的话。
10068,D0003_B,0.57,2.16,好的，我现在可以开始。
10069,D0003_B,996.86,1006.61,保护考试者吧，就是如果。如果是学来的话，可能可能在社会上会对口试者有一些更大的。
10070,D0003_B,792.67,800.33,接接触的还是比较少的，因为大部大部分的就是我们接接触过的口试者的话。
10071,D0003_B,2180.91,2190.72,心理情况下，或者有过这么一段的。
10072,D0003_B,1931.25,1942.28,语音吧，去跟别人交流他们他们觉得，呃，可能用打打字的话更加方便一些。
10073,D0003_B,555.76,560.45,明白你说的就是觉得小孩子他可能比较。
10074,D0003_B,1710.62,1718.4,呃，可能有有一个有一个例子就是滴滴打车的这种。
10075,D0003_B,1462.29,1470.28,妥瑞镇的话，它不能。
10076,D0003_B,1243.17,1248.66,我听的明白你说的话对，我觉得我觉得。
10077,D0003_B,1058.34,1065.83,呃，你们家里都觉得是你的舅舅是你们家的。
10078,D0003_B,2116.78,2126.21,家家里边生活呀，各各各种方面的话都会遇到一些困难。对，所以说我觉得如果口吃者能。
10079,D0003_B,129.3,131.6,这种说说话的。
10080,D0003_B,497.67,504.17,就是在上上上课的时候你有没有出现过一些口口吃的情情况？
10081,D0003_B,2217.9,2225.27,兵兵家，还有我自己还有口吃者的其他的口吃说其他的小小伙伴，他们。
10082,D0003_B,2138.92,2145.48,鼓励的话，这样是非常好的，因为我们觉得特别怕的就是1种。
10083,D0003_B,818.24,824.94,哦，那然后那你们我还我还想请问一下就是你们家家里人的话有没有。
10084,D0003_B,688.05,692.6,那你之前的话是什么样的感觉就是。
10085,D0003_B,1051.11,1058.09,你说你的，你，你，你，你刚才说到你的Johnny说。
10086,D0003_B,629.82,638.06,问题就是你你。你刚才跟我说的话，你是从初中才开始考试的，从17岁吗？
10087,D0003_B,2010.83,2014.0,考试次数也会也会增。增多。对。
10088,D0003_B,692.8566059304329,700.3,一般的口吃者都是从小从刚说话就开开始的，也会就对。
10089,D0003_B,1697.5,1710.26,问题呗就是你你。你有没有使用过一些智能语音的产品或者APP？比如说这些语语音识别方面的。
10090,D0003_B,131.93,133.86,方式就是。
10091,D0003_B,245.39,251.64,呃，就是校长的口志或者是你另外一个老师的。
10092,D0003_B,624.06,624.34,
10093,D0003_B,1606.97,1613.9,有1种心，心理上的这种有1种。
10094,D0003_B,2225.57,2238.39,都有可能。
10095,D0003_B,390.26,396.2,嗯，就是就是相当于是你叫关于文科和体育方面的。
10096,D0003_B,1454.65,1461.33,的一些地方的话还是还是说因为我的。我的感觉是。
10097,D0003_B,2279.03,2288.62,其实对自己的心里的的的缓解是有有很大的。
