,Filename,Start_time,End_time,WeNet
10674,D0011_B,516.24,522.74,对对对我了解因为我以前和你非就非常像
10675,D0011_B,539.19,545.29,嗯你方便说一下你现在研究生做哪个方向吧
10676,D0011_B,1214.8,1216.16,嗯没事
10677,D0011_B,1706.92,1707.54,嗯嗯
10678,D0011_B,1602.21,1610.37,是我是有看一个解说的就是很快的时间会看完一个韩剧
10679,D0011_B,863.69,868.21,嗯对只有飞机就感觉理解你的心情是你先多
10680,D0011_B,900.34,908.15,你之前还有生活过或者旅游去过哪些城市
10681,D0011_B,1509.14,1509.45,嗯
10682,D0011_B,742.39,753.51,嗯感觉你觉得你比较男发音或者比较口吃的是准备有特定的词或者字呢
10683,D0011_B,522.85,532.86,因为在我们口吃群中很嗜好有女生嗯就我和很多女生有聊过
10684,D0011_B,1185.04,1196.16,反正从我们刚才的的聊天中我能够嗯就就哪怕你让我写上你说了几点
10685,D0011_B,891.68,898.18,嗯我看你之前填写的信息你现在在北京是吧
10686,D0011_B,738.11,738.41,嗯
10687,D0011_B,791.41,791.82,嗯
10688,D0011_B,1708.18,1718.46,啊那你平时打客服服电话的时候因为有时候一开始需要说自己的姓名一些身份方面的信息
10689,D0011_B,845.6,850.52,那角色突然你是有进来了呢
10690,D0011_B,614.75,621.0,对一个在美国学校将计算机的副教授
10691,D0011_B,713.71,714.43,对对对对
10692,D0011_B,1796.62,1803.08,把话费减半或者说好酒给你一个话费折扣
10693,D0011_B,1857.46,1859.05,嗯是的是
10694,D0011_B,446.5,458.41,哦非常谢谢你的分享对嗯我说句话我觉得你现在的口吃很轻微或者说很难听出你是有口吃的
10695,D0011_B,4.79,11.46,嗯我开始了好那就首先请你做一下自我介绍
10696,D0011_B,880.87,881.18,嗯
10697,D0011_B,556.46,567.06,是那个一号嗯以后是打算做什么方向或者说相对口的工作是哪些呢
10698,D0011_B,482.11,490.04,因为所以你觉得你现在和我说话你口吃的程度呢
10699,D0011_B,532.88,538.49,就感觉女生的体验和男生还是会有点区别
10700,D0011_B,826.01,827.04,你平时
10701,D0011_B,1196.63,1211.51,我能够很清晰地写下来而且呃特别适合我做记录所以这就是一种很适合上课写笔记的那种的调理吧
10702,D0011_B,1781.01,1793.13,嗯就打比方你想让一幺零零八列把你的话费填半像这样想说服他就会很难
10703,D0011_B,1381.37,1381.99,嗯
10704,D0011_B,1862.5,1863.22,对对对
10705,D0011_B,458.57,470.43,所以假设要把你现在划分一个你心中觉得你自己口吃的程度的话从一到十你回旋几能
10706,D0011_B,702.61,710.94,你要是也有兴趣我们采访后我可以把他们的联系方式发给我
10707,D0011_B,1473.42,1483.39,有有白血病还有在美国所以你觉得撤了三个元素里面有出现吗
10708,D0011_B,1071.74,1073.5,你因为吃了虾
10709,D0011_B,15.24,22.09,我随便说你就保证有主就一直在刷口湿好
10710,D0011_B,1654.6,1659.1,像打比方说呃百度是有一个小度吧
10711,D0011_B,1128.16,1141.41,你说得很具体何且说得特别有条理性所以能够就看到你你会是一个很好的老师
10712,D0011_B,908.16,917.34,然后你觉得这些城市之中你最喜欢或者最会不喜欢啊哪个呢
10713,D0012_B,1757.72,1769.17,我的理解是这样的因为我也不是做口吃的就是说非常专业的这种人因为我并不是学习这个口吃治疗这种
10714,D0012_B,1227.55,1236.36,那我还想请问一下就是如果你平常的话跟朋友如果有时间一起出去玩或者一起出去逛街
10715,D0012_B,1769.59,1776.97,言语治疗方面所以我的的一个理解就是说心理原因是一个
10716,D0012_B,1217.1,1224.28,便利在这个里边然后他的生活节奏的话又不是那么的快
10717,D0012_B,2067.6,2089.13,我们一刻你也会组织一些活动比如说演讲的这种活动或者说做一些主题的这种辩论或者说这样的活动可能对这些比如说在工作中感觉到压力比较大的这些蚩友也会有一些帮助吧对
10718,D0012_B,2092.26,2093.88,好的那我们这个
10719,D0012_B,1682.94,1694.22,在这种学习说话或者在后天的环境对您说话这种也可能会造影成一些影响对
10720,D0012_B,1125.87,1139.65,好的好的那我们这个问题的话前面这些关于自我介绍还有工作的问题我们先到这里我可以再问你几个比较简单的问题比如说轻松的问题
10721,D0012_B,1456.84,1466.8,好的那我这边的问题都问完了我不知道您那边有没有对我们有什么样的问问题
10722,D0012_B,1630.28,1641.13,就是拿我拿我自己举个例子就是跟您我也很像我自己是口实但是我的父母的话都不是口吃然后
10723,D0012_B,2058.57,2067.48,对我可以理解如果您如果平时有机会可以参加我们的这个互助会或者说
10724,D0012_B,1837.02,1849.32,可能这个在一开始的话很难做到就是说这可能要涉及到一个脱敏的过程就是说怎么样去忽视别人对自己的这种看法或者说
10725,D0012_B,53.86,65.59,好的那我们开始吧就是我想就是请您先做一个简单的自我介绍吧就是您可以讲一下
10726,D0012_B,1358.59,1369.79,我不知道您有没有使用过一些语音智能的这种应用程件这种产品比如说微信的语音微信的语音
10727,D0012_B,605.78,618.61,南发的这种情况他们的态度是什么样的他们是一种鼓励的这种态度还是说会有一些嘲笑或者有时候他们不理解呢
10728,D0012_B,1812.18,1825.45,方面多放在就是想要表达的这个内容方面就是说如果如果像咱们平时跟别人交流的话有一些卡壳或者说有一些重复的话
10729,D0012_B,1977.76,1990.54,如果在这个时候如果您发生卡咳或者口吃的话可能对于这个主持会议的气氛还有对于别人的这种反应都会有一些影响对
10730,D0012_B,594.75,605.66,对我很好奇的一点就是他们的话如果你的同事的话在开会的时候就是说你有碰上了这个比如说卡壳或者
10731,D0012_B,563.47,570.79,好的那我想再请问一下就是您在比如说你们小组里头开会
10732,D0012_B,65.88,79.73,自己的住的一些城市比如说您的工作的情况还有如果您是口吃的话您可以简单地介绍一下自己的口吃
10733,D0012_B,1370.57,1379.36,转文字或者比如说您打车要是用滴滴的话可以用语音的输入法
10734,D0012_B,474.96,484.02,谢谢小杨我觉得你的态度还有你的心态都非常的积极就是我感觉
10735,D0012_B,720.53,726.3,所以说这个口试对影响也不是大
10736,D0012_B,2094.26,2101.25,这个我们就先结束第一阶段的这个采访吧我们这个时间我看
10737,D0012_B,1396.6,1406.86,您在比如说跟这些应软件在交流的时候如果您发生了口吃的话它们的这些识别的效果是怎么样的
10738,D0012_B,1140.06,1147.46,比如说您现在正在住的这个城市广州您觉得是您喜欢的地方吗
10739,D0012_B,1653.33,1660.3,我跟你的情况很像就是我们家族里头也是没有听说有口吃这种情况的
10740,D0012_B,1205.71,1216.77,就是你喜欢他给你提供的一些便利比如说他给你提供很多的就是说很多有一线城市它所拥有的一些
10741,D0012_B,1641.36,1653.25,我的父母比如说我的父亲的弟弟或者哥哥那边的话就是说他们我也没听到他们是口吃所以
10742,D0012_B,650.21,650.69,嗯
10743,D0012_B,1962.71,1977.56,要做一个轮岗的主持那么这个时候你可能要需要一些控场的这些能力比如说你要怎么样去引导别人去发言
10744,D0012_B,1777.59,1792.3,状态像您说的调节自己的平时说话的状态就是比如说您在环境压力大还有在在老累的时候会容易发生的口吃所以在这种情况下
10745,D0012_B,473.51,474.16,或者
10746,D0012_B,1236.37,1245.01,那你去都会去哪些地方呢或者去玩哪些的项目项目呢
10747,D0012_B,842.2,849.7,那我想问一下这个你又提到这个环境压力比较大的时候口是会比较明显
10748,D0012_B,497.06,510.84,然后我有些问题比如说您提供了很多的信息在这个自我介绍里头我想问一下您在这个医药公司里头做研发的工作那么
10749,D0012_B,708.84,720.22,然后还有一个您提到您上大学的时候就是虽然说您也有口吃但是您的这个因为您的兴趣爱好比较广泛丰富
10750,D0012_B,1955.53,1962.49,我可以理解你讲的比如说您刚才举个例子就是说你开工作组会的时候
10751,D0012_B,1097.72,1121.48,明白我可以理解就是工作的压力很大然后平常工作量非常多这样的话可能没有时间去调节自己然后所有时间都会花在工作上特别的紧张对
10752,D0012_B,1696.28,1711.27,对所以我想表达的意思就是说这个关于口试的研究它是一个正在炎真的还是在做一些研究的可能没有一个定论对
10753,D0012_B,703.75,708.76,我可以理解
10754,D0012_B,850.14,864.09,那您说的这个环境压力的话是指的是具体的是指的哪一点呢是说工作的压力比较重然后平时要干的这种研发的技术活比较多还是说
10755,D0012_B,1615.53,1630.04,就那种并且有些人的话他可能比较同意是心理有问题然后有一部分人就很坚定的一种为是关于基因方面的或者说是神经发育的这个方面的
10756,D0012_B,1825.84,1836.01,不要太就是说尽量地不要太在意他就是卡一两次或者重复一两次就让它自然地过去对
10757,D0012_B,1343.75,1357.99,好的好的那我想请问最后两个问题就是有一个问题是关于我们这个采访的这个主题的就是
10758,D0012_B,864.28,870.36,同事之间的交流这种压力会比较的大一些
10759,D0012_B,1293.42,1306.73,那你觉得您打羽毛球对您的就是平常工作还有对于口吃的这种调调节的话有帮帮助吗
10760,D0012_B,1990.86,1995.65,这个我可以我应该可以理解到您对
10761,D0012_B,1792.56,1796.98,可能就要格外注意说要注意休息
10762,D0012_B,1606.78,1615.29,我觉得这个您的问题就是问得挺好的因为这个口吃的成因我们在群里头我也看到很多人在
10763,D0012_B,484.22,493.23,虽然说有口吃但是您还是非常的就是积极地向前看或者去积地去面对它的
10764,D0012_B,829.13,841.87,那我还想问一下就是您刚才提到现在您的工作由于裁员还有这些比如说之前的话有一个人的工作量现在变成两到三个人
10765,D0012_B,1672.37,1682.49,由多因素造成的它可能有先天的这些神经发育或者说是遗传的这种因素可能也有是后天
10766,D0012_B,1438.92,1451.04,就是在您比如说卡壳或者说南外的时候他就是会打断您然后直接就是做一些反馈
10767,D0012_B,819.28,828.82,明白就是自信心对你的讲话的这种流畅度是挺重要的
10768,D0012_B,510.96,517.2,您做这工作的时候需要跟人交流的场合或者说次数很多吗
10769,D0012_B,1797.14,1812.01,对然后还有一个我们经常就是说特别是兵家他每次在开组会的时候他会在提可能不要太把注意力放在说话的流畅度
10770,D0012_B,1661.18,1672.1,所以说我觉得这个就是关于口吃成因这个方面没有一个定论现在所以说大家都说这个口吃这个东西是一个
10771,D0012_B,1849.46,1857.4,不要把别人怎么样看待自己的口吃太在意了
10772,D0012_B,651.61,658.99,那您刚才也都说了比如说您的领导还有您同事有很多都知道您是口吃了
10773,D0012_B,659.22,668.81,所以说他们就是说即使是知道您是口齿他们也会打对您的说话吗
10774,D0012_B,1386.48,1396.41,我想请问一下您在使用这些产品中的感受是什么样子他们是不是每次都能识别到您的语音还是说
10775,D0012_B,1857.44,1867.62,就是把这种讲话的这个重点放在怎么让自己的说话上更舒服一些对
10776,D0012_B,571.03,579.41,是一个比如说你们这个小组的话应该是都比较熟悉的这种环境了的吧
10777,D0012_B,726.52,741.31,所以我想问一下您是怎么感觉到就是说如果您的兴趣爱好丰富的话这口吃就是会对您的音响比较小的的您可以简单地比如说举一个例子嘛
10778,D0013_B,693.16,693.6,嗯
10779,D0013_B,116.55,128.3,嗯你觉得口吃现在呃对你现在的生活呃工作影响有有多大呢
10780,D0013_B,1218.79,1220.28,我听说过
10781,D0013_B,1162.95,1163.46,对
10782,D0013_B,1179.19,1185.58,你现在就比较看得很多的主是哪个呀
10783,D0013_B,281.24,292.39,嗯那你平时有没有使用过智能语音产品或者类似的诶P呢
10784,D0013_B,153.25,165.55,嗯我我可以理解因为我做的也是技术方面的我是做数据分析的要也需要写程序嘛
10785,D0013_B,1225.17,1229.43,你会去看一些比较讲技术的吗
10786,D0013_B,301.38,307.0,那你使用的时候有什么的感受呢
10787,D0013_B,1695.04,1704.54,嗯你在你在工作的时候我们有和同事说你说话有口吃吗
10788,D0013_B,262.64,263.21,对
10789,D0013_B,1838.58,1852.03,是的是是这个是需要时间像我也经过了一段很长的时间才开始向身边的人的来公开的吧
10790,D0013_B,643.12,643.52,嗯
10791,D0013_B,763.39,770.81,但是我刷题还没刷够我是一七年底毕业的
10792,D0013_B,988.52,998.26,哦毗林哦所以你是相当于本科毕业后就来上海啊工作了
10793,D0013_B,1477.28,1498.08,所以说说我我会花很长时间或者去跑一个地方就为了吃他的什么什么菜呃但是说美景的话我其实没有很在乎
10794,D0013_B,1525.97,1527.95,就是吃便到
10795,D0013_B,183.06,183.79,哦哦
10796,D0013_B,1791.11,1799.59,嗯像我的话因为已经跟身边所有的朋友和同事都公开了嘛
10797,D0013_B,1317.9,1326.09,所以说以以以后你要换工作什么也可能会你会用到的
10798,D0013_B,1767.56,1773.48,好你有问他吗
10799,D0013_B,1208.13,1208.6,嗯
10800,D0013_B,1128.56,1140.05,嗯你你最近有没有看过什么什么电影或者是呃啊电视剧呢
10801,D0013_B,812.92,822.17,我论我那轮的面试机要过了虽然我也回答的算好的嘛
10802,D0013_B,500.71,509.12,那我听过现在很火的像那个嗯蒙狗呃呃滴滴
10803,D0013_B,1512.21,1525.03,好嗯你们现在每天需要开汇报会嘛也就是是电达不是是那种的
10804,D0013_B,390.99,395.73,你觉得后端和前端有什么区别
10805,D0013_B,1603.0,1617.86,嗯那你平时除了开早会还有还有什么需要就是说开会需要说话的呢
10806,D0013_B,350.13,362.52,对嗯你说你现在在写程序方便呃透露下是哪个方向吗是做
10807,D0013_B,875.64,885.9,就有时候会感觉跟他们说话很费劲对所以现在我我我已经经呃安静工作了有四五年了嘛
10808,D0013_B,2.07,13.15,非常谢谢你有时间来参加我们的数据库录制现在请你先做一个自我介绍吧
10809,D0013_B,1655.84,1656.63,然后
10810,D0013_B,1799.81,1813.65,所以之前有碰到过一个同事他说他女儿好像说话有口是我也会和他们说一些方法什么的
10811,D0013_B,781.42,790.42,然后念了大概有还有三十个然后就反正就全部都很差劲似的
10812,D0013_B,1339.98,1347.26,嗯那你放假和周末一般会做了什么事情呢
10813,D0013_B,1122.56,1125.86,嗯哇所以也很方便是的
10814,D0013_B,1168.74,1177.03,我觉得是那种三分钟抢电影非常适合上班的人因为时间很碎片化嘛
10815,D0013_B,684.74,689.28,哇那里面是通过率很高
10816,D0013_B,962.93,968.46,那你现在在拿你工作呢
10817,D0013_B,1866.01,1874.74,没关系好那我们现在自由访谈的时间以这些已经到了
10818,D0013_B,1060.68,1069.03,因为我当时去公司要坐地铁快两小时吧
10819,D0013_B,335.88,348.36,是这样是这样我用的手机是苹果的有时候我开会的时候说的词很C瑞很像我的手机就会说话
10820,D0013_B,509.26,517.57,然后或者是闹西普嗯嗯这是那这些有什么区别呢
10821,D0013_B,799.34,812.86,所以而且我在练大场的时候说话很结巴呃但是其中有一个面试官就说他有个输出以七八可以
10822,D0013_B,322.81,332.02,嗯他我听到嗯你已经在跟他说话了
10823,D0013_B,999.9,1014.39,嗯我我当时有在上海实习过记得我我要做九号线在商江江江高科
10824,D0013_B,896.89,902.77,反而是说话前要有清晰的头脑
10825,D0013_B,1328.71,1338.16,嗯那你平时星星期六就是周末的时候需要上班吗
10826,D0013_B,862.59,875.18,是是我就我也是能就感受到身边虽然也没有其他人口是啊但是他们说话很啰嗦或者是
10827,D0013_B,77.99,91.18,你没有好可以好嗯没关系非常谢谢你的分享嗯你之前有没有缺受过口支治疗了
10828,D0013_B,574.38,588.78,是的是数学我觉得比计算机要难很很多所以嗯能够学下来的人都挺不容易的
10829,D0013_B,462.19,469.59,你们后端写的逻辑是什么方面的呢
10830,D0013_B,752.75,763.37,是啊因为我当时刚毕业顺便的数据科学家也收到过一些算法的工程师的岗位
10831,D0013_B,167.22,177.08,然后对也就口吃是会有一点的影响嗯我想问一下你本科是学什么的呀
10832,D0013_B,553.53,561.03,你之前是学数学的为什么少工作想到少偏后端的呢
10833,D0013_B,373.52,374.33,好的
10834,D0013_B,1231.78,1240.32,想技术也就是说有说有些人会说算法或者说现在很火的
10835,D0013_B,62.61,63.03,嗯
10836,D0013_B,237.16,245.34,嗯那门课程是挺难的我听说数学系还有一门很难的是数学分析是吧
10837,D0013_B,374.97,385.93,我对于开发方面的了解很少所以就估计会问了一些很白痴的问题哦
10838,D0013_B,920.66,932.7,就有没有比较喜欢或者或者不喜欢的一些城市呢
10839,D0013_B,1540.81,1548.14,你觉得你在说的时候一般哪些词会比较难发译呢
10840,D0013_B,1308.43,1317.6,然后像分布是计算或者系统设计这块其实很相关嘛
10841,D0013_B,66.72,71.1,你就是你继续嗯
10842,D0013_B,1567.07,1567.56,嗯
10843,D0013_B,1747.78,1748.54,
10844,D0013_B,1687.53,1694.98,嗯我刚才还有个问题其实我刚想到我倒是有一些望
10845,D0013_B,1863.25,1863.94,嗯
10846,D0013_B,1469.59,1477.11,我以前叫我是比较喜欢美食的
10847,D0013_B,1374.24,1388.48,我觉得是很好的放松因为星期六星期天去外面的人应该很多所以就去外面玩也大部分的时间在外派排队
10848,D0013_B,1438.56,1442.58,其实很多人也只是去拍照片了
10849,D0013_B,1292.39,1293.64,去的时候
10850,D0013_B,822.25,836.57,嗯还有其他的大厂也是这样所以呃当时给我的感受反而是是大厂对口支还更加的开放一些的
10851,D0013_B,1638.14,1639.04,嗯嗯
10852,D0013_B,1166.23,1167.12,没有
10853,D0013_B,411.69,420.42,嗯那因为是做是什么的呢
10854,D0013_B,1072.31,1077.89,对对对所以而且每天是扫高峰是吧
10855,D0013_B,1054.98,1057.72,那很幸福
10856,D0013_B,1263.91,1264.56,嗯
10857,D0013_B,1673.27,1683.61,这个因为是那些时候你一般没做太多的的提前准备吧
10858,D0013_B,1038.78,1039.16,嗯
10859,D0013_B,1466.71,1468.52,对是蛮好的
10860,D0013_B,1428.11,1428.94,是啊
10861,D0013_B,1589.11,1589.76,嗯
10862,D0013_B,972.84,986.3,我之前在上海上本科的啊你是当时是你是在哪上本科的呀
10863,D0013_B,93.97,100.58,嗯那你参加我们互助会有什么样的的感受呢
10864,D0013_B,1240.81,1243.37,他我我嗯
10865,D0013_B,905.24,920.62,嗯那你平时居住过或者嗯旅游过哪些哪些哪些城市呢
10866,D0013_B,368.99,369.45,好好
10867,D0013_B,299.34,299.73,嗯
10868,D0013_B,770.98,781.32,所以我当时大概有投一百多份嘛一百一百一却就又有申请一百多份以上的公司
10869,D0013_B,488.92,489.55,嗯
10870,D0013_B,1557.92,1558.66,嗯
10871,D0013_B,1098.15,1098.92,对对
10872,D0013_B,1100.3,1111.95,虽然我当时的公司是十点上班但是我们在八点出门也是也还是算急的嘛
10873,D0013_B,1188.8,1191.27,就然后还有重哥嗯
10874,D0013_B,490.76,495.04,嗯你们现在用的是什么数据库啊
10875,D0013_B,184.75,190.35,你觉得本科阶段最难的课程是什么呀
10876,D0013_B,1301.16,1308.4,嗯没有我觉得你做后端的以后数据库
10877,D0013_B,225.39,236.59,我本科学的是呃电器器工程也要学那个十遍函数附主附属函数对对
10878,D0013_B,1501.83,1512.2,啊那嗯你是以嗯我想说什么
10879,D0013_B,363.1,366.59,的开发呢
10880,D0013_B,886.09,896.64,所以现在我的感受是其实口吃也没有很大的的关系
10881,D0013_B,1014.87,1028.79,对我当时实习的工作是在那边嘛就当时的感觉是上海是蛮适合年轻人的
10882,D0013_B,697.6,698.08,嗯
10883,D0013_B,790.55,799.02,啊但是我觉得我当时就就感受很好的全部是大厂
10884,D0013_B,180.24,180.6,嗯
10885,D0013_B,1041.73,1045.88,所以你上班也要坐地铁吗
10886,D0013_B,1813.73,1829.18,所以我是感觉心里很轻松嘛因为说哪怕我要做一些和口吃所相关的事情也可以很轻松地和他们说
10887,D0013_B,265.24,278.76,我我当时也要学一些和物理所相关的后来我读研究生的时候还学过那呃量子力学哈很难很难的
10888,D0013_B,1093.75,1094.94,对对对
10889,D0013_B,1710.19,1716.94,嗯那您有发现就旁边有和你说话很凄亮的吗
10890,D0013_B,665.24,665.88,对
10891,D0013_B,213.62,214.01,嗯
10892,D0013_B,674.55,675.62,是啊是
10893,D0013_B,611.54,619.74,嗯嗯蛮好的你当时抢后端的工作的时候有没有刷题啊
10894,D0014_B,1034.57,1041.76,另外一个问题是关于这个我们跟这个采集数据是有关系的比如说
10895,D0014_B,429.07,438.99,嗯就是说您是从初中开始才口吃的这个可能其他的口试者还不太一样对
10896,D0014_B,656.81,669.74,就是您不会去告诉您的同学或者那您的亲人呢您的比如说父母他们知道吗
10897,D0014_B,1042.15,1051.45,您平时使用过一些关于智能语音的产产的产产品或者应用软件吗
10898,D0014_B,845.84,851.66,让自己讲话更流更流更流畅一些
10899,D0014_B,321.2,330.87,好的那谢谢您的自我介绍我们换一个话题比如说我们可以简单地聊聊您的吃
10900,D0014_B,607.04,621.6,我明明白了这个确实是比较特别一些因为很多大部分的口试者都是从说话一开始说话的时候就会发现自己有口吃
10901,D0014_B,71.09,81.58,那我想请第一个问题就是想请您做一个简单的自我介绍比如说您是学生还是工作
10902,D0014_B,1155.53,1165.35,或者说您要是打打车呀出门的用滴滴啊可以用语音输入法这些产品您使用过吗
10903,D0014_B,1131.44,1133.13,那明白明白
10904,D0014_B,1133.85,1139.71,就是他说话比较机械没有情感在里边
10905,D0014_B,511.97,520.65,明白我明白就是您说您在回答问题的时候发现自己有口吃
10906,D0014_B,1678.36,1698.85,我读过几篇关于这方面的论文就是有一些论文它的实验结果显示说在短短期之内可能对于你讲话的流上程度有所改善但是
10907,D0014_B,1243.63,1252.62,明白明白去杭州没找到来深圳所以说深圳深圳这个城市的工工作的机会还是蛮蛮多的
10908,D0014_B,128.95,133.14,我您请说
10909,D0014_B,1084.46,1085.25,然后
10910,D0014_B,1452.52,1464.1,比如说交通这些都借介绍得非常的好那的生活方面你觉得这个城市方便吗或者你出去
10911,D0014_B,1171.41,1176.27,哦好的没关系嗯
10912,D0014_B,1734.63,1746.44,他们学校里头有这个条件说能做这个实验的话我觉得如果在所有的实验都方式还有设备
10913,D0014_B,744.12,744.54,嗯
10914,D0014_B,331.22,336.92,您您大概是从什么时候发现自己有口吃的呢
10915,D0014_B,1723.55,1734.34,没有一个确切的一个结论说这个东西到底有没有效果对当然他们我觉得能有这个资源
10916,D0014_B,792.65,806.48,好的我明白就是你的父母可能不太了解口吃是一种什么样的东西或者说对他的
10917,D0014_B,778.59,779.28,行
10918,D0014_B,1464.5,1473.69,如果有时间比如周末或者放假的时候你想去一些休闲的地方想跟朋友一起
10919,D0014_B,1255.58,1260.17,那您您喜欢深圳这个城城城市吗
10920,D0014_B,1439.08,1451.86,我听得挺仔细的我觉得你介绍的也比较的全面就是把深圳的这个他的这个人才引进啊这些还有他的这些
10921,D0014_B,806.94,811.17,就是说也没有接触过这方面的知识对
10922,D0014_B,1004.27,1014.12,好的我可以明白就是说如果有一些技巧的话在短短时间内可能是有效的但是
10923,D0014_B,1540.38,1550.2,明白主要是生活成本它比较高高一些对好的那我们这个
10924,D0014_B,439.05,450.06,那您最开始的口吃是什么样的意识呢就是说您是从在什么样的场合才发现自己有说话口吃呢
10925,D0014_B,1708.94,1722.33,我个人的看法其实我是我是觉得他是一个比较新的领域可能还是在一个研究的这么一个阶段还是
10926,D0014_B,1550.59,1564.47,第一阶段的我的问题就问完了我们可以进入第二阶段就是关于指令但是在进入第二阶段之前的话我想请问您有什么问题吗
10927,D0014_B,1699.18,1708.43,我也看过有些论文他得得到的结论就是说在长期来看的话没有什么作用
10928,D0014_B,416.11,428.76,没关系我觉得您讲得还是挺好的我都非常清楚您在说就是说给我传达的这些信息
10929,D0014_B,1014.43,1025.52,如果不去经常练习的话或者说不经常跟别人交流的话会就说效果会变得不是特别好是吧
10930,D0014_B,1200.14,1204.68,您是怎么样找到这个机会去的深圳的呢
10931,D0014_B,583.24,593.66,嗯所以说之前的话在上这个小学的时候或者说在更小的时候您没有发现自己有口吃
10932,D0014_B,1141.26,1155.05,嗯那我想请问一下您有使用过比如说微信的这个语语音转文字或者您使用过一些这些方面的吗比如说
10933,D0014_B,567.22,581.42,嗯好的那就是说在小卖部的时候您发现自己口吃但是滞后的话您发现自己就是说在课堂上并没有出现口吃对
10934,D0014_B,197.91,203.46,哦那就是高工作时间并不是很长
10935,D0014_B,699.2,704.87,那他们是怎么样的就是说态度呢比如说他们是一种
10936,D0014_B,81.67,86.38,比如说您在哪里工作或者说您住在哪里
10937,D0014_B,269.02,278.27,比如说前端的这个见面呢还是说后端的这个整个的系统呢还是做一些比如说
10938,D0014_B,1665.25,1677.92,我对这个东西其实不是很了解这个是一个比较新的一个领域通过这个核磁来干扰这个大脑
10939,D0014_B,1095.62,1100.99,然后很有意思那那您使用的这个东西的效果怎么样呢
10940,D0014_B,161.61,174.47,我明白的就是您现在是在做家外的开发的然后您大概大学里头学的也是关于计算机信息
10941,D0014_B,1027.05,1033.97,嗯好的好的那我想请问一下
10942,D0014_B,1065.88,1069.95,是文字转语音不是语音转文字
10943,D0014_B,1474.04,1482.51,出去吃个饭您觉得这个城市是一个适合居住的地方地方的地方吗
10944,D0014_B,705.29,719.0,呃接纳还是说呃会嘲笑呀或者说会让你去改正点就是说他们的态度会是什么样子的
10945,D0014_B,256.03,264.47,我听明白了你做的是关于水雾做的是智慧公园方面的那请问
10946,D0014_B,278.42,282.57,算法的这些研究的工作呢
10947,D0014_B,624.34,627.69,那个我想请请说
10948,D0014_B,831.19,845.52,嗯所以你这这几年就是说一直是这个样子也没有想去通过一些练习啊或者使用一些说话的技巧来改善自己的比如说
10949,D0014_B,1086.52,1094.11,很有意思就是说你可以打字然后他能给你说出来是不是
10950,D0014_B,1746.81,1761.14,都合规的情况下也保证安全的情况下也可以去尝试一下对但是是我个人的话对他的话没有一个特别的就是说看法
10951,D0014_B,311.58,318.51,我明白了主要您是做的是后端的这个工作
10952,D0014_B,814.87,826.76,好的好的那我就是说关于关于口吃的问题我可能还有最后一个就是您有没有接受过一些治疗或者说或者说自我的一些治疗
10953,D0014_B,174.91,181.54,这个方面的请问您工作大概有多长多长时间了
10954,D0014_B,264.63,268.78,您在做这个开发的话是做它的
10955,D0014_B,205.43,218.2,请问您做家吧开放的话开发的话可以据稍微具体地介绍一下比如说您做的是哪个方面的家吧开发
10956,D0014_B,1178.01,1185.34,然后的话我想请问一下就是您是在深圳或者在广州上的学吗
10957,D0015_B,653.06,656.45,汽车的车载语音吗
10958,D0015_B,992.61,996.31,哦那您觉得效果怎怎么样
10959,D0015_B,1593.91,1603.11,它哪个比如说在人文在这个经济还有在工业这个方面都很有自己的特色
10960,D0015_B,423.17,428.77,就是平常最主要遇到的他汽车是哪个方面会出问题
10961,D0015_B,1617.94,1620.72,对我觉得你介绍得非常非常好
10962,D0015_B,319.71,329.01,很有意思就是您要经常到客户比如说到车主那里去工作是不是
10963,D0015_B,1907.66,1918.2,都是一些比较励志一些比较有启发性的然后一些知识类的书籍我觉得挺有意思的
10964,D0015_B,664.34,673.01,你如果每天接触到的话那您觉得你觉得他们识别的这种效果怎么样
10965,D0015_B,379.39,380.12,您说
10966,D0015_B,229.38,239.53,好的谢谢你的自我介绍我想问一下就是你在比亚迪的主要工作是什么是做管理
10967,D0015_B,1298.29,1312.79,您可以简单地介绍一下就是您居住的这个区域吗或者说长沙整个整个这个市然后您可以稍微讲一下您喜欢这个城市的哪些地方吗
10968,D0015_B,2000.44,2008.23,比如说你口吃的话可能有些时候口吃的话会让自己的心情不好
10969,D0015_B,637.9,638.39,
10970,D0015_B,985.6,990.74,所以这个治疗大概有多长时间呢他给你治疗了
10971,D0015_B,80.79,84.7,对我可以听到请说就是说
10972,D0015_B,1743.16,1744.8,运动呀这些
10973,D0015_B,2079.85,2083.52,对我很同意我很同意你的说法
10974,D0015_B,487.84,498.02,是是我听明白就是所有关于电器电力方面电电器方面的一些一些
10975,D0015_B,53.75,54.69,就是
10976,D0015_B,106.0,114.57,对你随便讲一讲就是比如说你的生活的地方你住在哪里你的工作是什么
10977,D0015_B,1253.53,1253.8,
10978,D0015_B,1636.05,1649.94,我不知道你有没有没有比较常去的一些地方比如说你觉得你经常跟朋友一起去出去吃东西或者经常逛的一些地方或者街道
10979,D0015_B,735.37,745.94,您有没有有没有有过场合就是说跟他谈话如果您发生口吃的时候这个时候的话它的识别效果呢
10980,D0015_B,498.41,508.41,故障对那就是说如果他碰上了一些比如说车载语音方面的一些故障的话比如说您刚才说它不能
10981,D0015_B,1926.29,1931.02,相应的口吃的现象也会减轻对
