,Unnamed: 0,Filename,Start_time,End_time,Wav2vec_cleaned
10946,10946,D0014_B,278.42,282.57,算法的这些研研究的工工作呢
10947,10947,D0014_B,624.34,627.69,那阁国切或效请请请说
10948,10948,D0014_B,831.19,845.52,所你这这几年就是说一直是这个样子也没有想去通过一席练习爱或者使用一些说话的技巧来改善自己的比如说
10949,10949,D0014_B,1086.52,1094.11,奥很有意思就说你可打字然后他能给你说出来是不是
10950,10950,D0014_B,1746.81,1761.14,都合规的情况下也保证安全情况下也可以去尝尝试一下对但是但是我个人话对他的话没有一个特别的就说按看法
10951,10951,D0014_B,311.58,318.51,我明我明我明白了主要宁时做的是后后端的这个工工作
10952,10952,D0014_B,814.87,826.76,的好雷那我就说关于关一口吃的问题我肯还还有最最后一个就是宁有没有接受过一些治疗或者说或者说自我的一些治疗
10953,10953,D0014_B,174.91,181.54,这个方面的请问你工作大概有多少多长时时间了
10954,10954,D0014_B,264.63,268.78,宁您在做这个叫码家码开发的话是做他的
10955,10955,D0014_B,205.43,218.2,请请问您作夹霸家外开放的话开发的话可以具稍微具体的介介绍一下比如说您做的是哪个方面的家码开发
10956,10956,D0014_B,1178.01,1185.34,然后的话我想请问一下就是宁市的在于深圳或在广州上的学吗
10957,10957,D0015_B,653.06,656.45,而汽车的车载语音吗
10958,10958,D0015_B,992.61,996.31,那你觉得效果怎么怎么样
10959,10959,D0015_B,1593.91,1603.11,他那个比如说在人文亚在这个经济还有在工业这个方面都很有自己的特色
10960,10960,D0015_B,423.17,428.77,就是平常最主要遇到在汽车是哪个方面会出问题
10961,10961,D0015_B,1617.94,1620.72,对我觉得你介绍得非常非常好
10962,10962,D0015_B,319.71,329.01,奥里黑很有很有意思就是尼尼奥经常到客户比如说到车主那里去工作是不是
10963,10963,D0015_B,1907.66,1918.2,都是一些比较智一些比较有启发性的然后一些知识类的书书级我觉得挺有意思
10964,10964,D0015_B,664.34,673.01,而你如果每天接接触到的话那你觉得你觉得他们识别的这种效果怎么样
10965,10965,D0015_B,379.39,380.12,您说
10966,10966,D0015_B,229.38,239.53,好多谢谢你的自我介绍我想问一下就是你在比亚迪的主要工作是什么是做
10967,10967,D0015_B,1298.29,1312.79,您可以简单地介绍一下就是您居住的这个区域吗或者说长沙整个整个这个事然后你可以稍微讲一下你喜欢这个城市的哪些地方吗
10968,10968,D0015_B,2000.44,2008.23,比如说你口吃的话可能有些时候口吃坏会让自己的心情不好呀
10969,10969,D0015_B,637.9,638.39,今
10970,10970,D0015_B,985.6,990.74,所这个治疗大概有多长时间呢才给你治疗的
10971,10971,D0015_B,80.79,84.7,队我给我可以听到你情敬请说就是说
10972,10972,D0015_B,1743.16,1744.8,运动员执行
10973,10973,D0015_B,2079.85,2083.52,对我很同意我很同意你的说法
10974,10974,D0015_B,487.84,498.02,事时我听明白就是所有关于电电器电力方面电电电电器方面的一些一些
10975,10975,D0015_B,53.75,54.69,就是
10976,10976,D0015_B,106.0,114.57,对你随便讲一响就是柳顺你的生活的地方你住在哪里你的工作是什么样
10977,10977,D0015_B,1253.53,1253.8,
10978,10978,D0015_B,1636.05,1649.94,我不知要道你没有有没有比较长去的一些地方呀比说你觉得经常跟朋友一起去出去吃东下或者经常冠的一些地方或街道呀
10979,10979,D0015_B,735.37,745.94,它您有没有有没有有过场合就说跟他谈话如果宁发生口吃的时候这个时候的话它的识别效果呢
10980,10980,D0015_B,498.41,508.41,故障对内就是说如果他碰上了一些比说车贼语语音方面的一些故障的话比如说宁哥再说它不能
10981,10981,D0015_B,1926.29,1931.02,下相应的口袋的线下也会剪进轻对
10982,10982,D0015_B,836.91,847.01,明白明白就是就是九是你的通学有点吵吵笑的坏可能是在上小学或者上初中的时候失败
10983,10983,D0015_B,508.51,517.45,不能识别我讲话或者说它不能识别响应车上的人的话那这个应该怎么办呢
10984,10984,D0015_B,1583.32,1593.9,没我觉讲的我我觉得你介绍的非常非常好就是我听出来就长沙是一个非常全面的这个诚城市
10985,10985,D0015_B,1006.03,1020.21,呢宁在治疗的时候都学到了哪些比如说记小压或者这些受害的方式对你的口吃有有帮帮帮有帮帮助的呢
10986,10986,D0015_B,2050.82,2054.94,其他的方面都是由友号出有的
10987,10987,D0015_B,773.25,778.4,就是发生口汁的时候可能不难能识别一不能执行哦
10988,10988,D0015_B,2020.17,2027.98,然后运动的话他因为会让自己身体里分泌这些激素板它可能会调调节
10989,10989,D0015_B,1723.6,1736.05,呢的宁平平时比如说钟或者房放假的时候你的就是说一些你喜欢做一些什么么样的事情呢
10990,10990,D0015_B,1736.07,1742.61,比说会跟朋友一起出去玩还说自己会看书呀还是做一些
10991,10991,D0015_B,721.13,734.05,听有意思就说你在你在对云助手讲话的时候可能发发生口吃的现象不是很多对吧所说弹能识别的好
10992,10992,D0015_B,1603.12,1617.62,有还有很多的就是尼干说的这个很多很强的一些企业在在长沙都有建立这个分布尔或者建力工工工厂压对
10993,10993,D0015_B,307.97,309.57,最有意思
10994,10994,D0015_B,372.43,373.71,二请注
10995,10995,D0015_B,617.59,620.09,然后一个环节一个环节的来查
10996,10996,D0015_B,1254.92,1269.65,就就就是说你你已经通过管理观例自己的口池通过这些条挑整还有件接受自己的口试已经不把口池作为自己的一个
10997,10997,D0015_B,734.44,735.07,但是
10998,10998,D0015_B,641.2,653.03,这个你这个泪比我觉得比的特别好就跟医院看命一样然后你那个我想请问下平常你有试过
10999,10999,D0015_B,798.5,807.27,那你开始口吃之后的话你的父母还比如说你的亲朋友对你有什么样的反应
11000,11000,D0015_B,363.96,371.05,明白就是说这个车还没有迈出去之前的话但可能会有一些故障的问题
11001,11001,D0015_B,1282.58,1295.12,好的讨论非常感谢您对这个问题的回答那们接下来的话我会问你几个比较轻轻松的问题而比如说您现在是在长沙居住是不是
11002,11002,D0015_B,37.17,40.18,您可以做一个简单的自我介绍吗
11003,11003,D0015_B,767.9,768.53,
11004,11004,D0015_B,408.11,422.24,很有很有很有意思我还方面再问一些在问一个问及就就是宁偏平常最最主要遇到的问题是时有哪些
11005,11005,D0015_B,1937.12,1937.84,可以的
11006,11006,D0015_B,55.54,62.42,问题不但就是说你可以简单的介绍介绍一下比说你在哪里工作你的
11007,11007,D0015_B,1902.34,1907.61,好来我觉得这些都很很有意思比如说你喜欢看的书
11008,11008,D0015_B,1987.45,2000.42,让你就说对你提高这个就说反应能力然后对你的情绪的调调整了都会有比较好的作用
11009,11009,D0015_B,1624.56,1635.67,然后我就是了解到长沙是个网红的城市就是他可能比较有名的就是说他有很多的小吃样这些地方
11010,11010,D0015_B,1973.65,1987.24,我听说过就是运动可以帮助孙泌多巴恩跟他宁说的这个然后这些多分泌的其多兰会让你感到愉快或者
11011,11011,D0015_B,2028.24,2033.94,会起到枪接自己的这种新型的这种作用版对
11012,11012,D0015_B,967.56,969.24,我听得见听对
11013,11013,D0015_B,847.91,850.06,我就上大学的手会比较好
11014,11014,D0015_B,1269.74,1276.85,问题或者说自己的过错你可以较坦然地去接接受她了
11015,11015,D0015_B,117.71,119.93,没有要求随便说就可以
11016,11016,D0015_B,256.15,267.27,听有贴有意思主要是做什么呢关于这是关于汽车的组装们还是说有些研发的工工作
11017,11017,D0015_B,1032.51,1044.72,对就是你有什么体会或者说你觉得说话轻松了是之后或者说受害更琉流利来
11018,11018,D0015_B,1044.73,1055.27,是是因为在刘惠凤老师那边学到了一些方法还是自己说自己心理上有些改变对
11019,11019,D0015_B,1918.39,1925.97,然后对我有相同的感觉就是如果运动多的话可以让自己的精神变好然后
11020,11020,D0015_B,34.36,36.8,好的那我那我就是想
11021,11021,D0015_B,2036.88,2050.77,对因我们一般来说都是提倡说多去做一些运动的话这样对对对自己不管是说坏或者是对其他的生活
11022,11022,D0015_B,62.74,67.32,你的工作主要做什么还有这些
11023,11023,D0015_B,778.82,792.25,好的好的谢谢你给我们提供这些信息然后问接下来问稍微问几个关于口吃的问题吧就是您大该从什么时候开始口吃的
11024,11024,D0015_B,852.07,861.91,我很明白那就是说能你经接有没有接接受过一些就是口试方面的治疗
11025,11025,D0016_B,1392.87,1405.09,那那个你你平时就是你觉的你比较难发音的字是哪些呢或者是哪些词呢
11026,11026,D0016_B,1204.8,1216.19,这很多时候自己皆兽口吃才能从慢慢浅潜移默画中来以自己的信心
11027,11027,D0016_B,1011.65,1022.36,后后从内以后我对于电路设计或者和这件芯片所像关的东西就没很大兴趣了
11028,11028,D0016_B,872.74,883.28,那我们说回艺术设计了或者很对其微五最近就对这方面很感兴趣
11029,11029,D0016_B,697.76,707.65,这是因为现在感觉很多地方都开发了吗然后就可以有套餐什么什么就骑车
11030,11030,D0016_B,1896.79,1905.57,我只希望新影咨询师使用很少的话语使我的思路就能想通
11031,11031,D0016_B,1905.81,1910.37,否则全不听她说我就感觉自爱听客
11032,11032,D0016_B,1052.42,1081.23,你你平时上班你觉得压力是不是就是压力大苦大呢或者说你觉得生活和工作之间的的是不是有于特平衡呢
11033,11033,D0016_B,1887.44,1896.05,因为以前火圈做心理自行的时候我是希望一直是我说但是
11034,11034,D0016_B,2085.93,2098.92,因为我对他们一开始就跟他们说我说话有口吃所以留大家也对我放下心里面的防线吧或者什么
11035,11035,D0016_B,1783.1,1794.22,小说你完全接受自己的口吃和你身边的同事也完全接受自己的口吃了呢
11036,11036,D0016_B,1003.46,1011.38,然后努在裤子上给捞了一个很就给烧了一个很大的冻
11037,11037,D0016_B,1987.23,2001.93,我们需要把自己分析结果就给给展示给我们的客户或者就是给商业应用方面的人所以需要很多的
11038,11038,D0016_B,1288.76,1297.96,我就直接跟他说我说话有口吃所以你要有点耐心什么呢
11039,11039,D0016_B,1563.34,1567.8,其实和普通话的区别其实很少了
11040,11040,D0016_B,1644.27,1647.78,你平时会用他做什么事呢
11041,11041,D0016_B,93.27,98.93,你觉的口吃对你现在的工作有没有影响
11042,11042,D0016_B,1731.99,1744.48,我之前想的是因为我说普通话会有点的口音或者有些音洁我会有已有吞自的现象或者有口吃
11043,11043,D0016_B,1022.7,1028.03,就每自上实验课我就很担心需要换裤子事
11044,11044,D0016_B,1642.48,1642.96,
11045,11045,D0016_B,222.2,245.03,我觉得你说话的语调和声调就听起来非常舒服一开始我就起为你是作这种和和和客户也要打交道或者是你的语音需要被录音分析了
11046,11046,D0016_B,1865.65,1874.36,非常好我反而觉得先拟咨询师对语言沟通方面的要求
11047,11047,D0016_B,1515.37,1527.67,手是对的派出所是的我刚才想一圈也没有想到什么词可以取决
11048,11048,D0016_B,1477.3,1478.65,你那
11049,11049,D0016_B,976.48,990.95,你的经历食五想起了以前物上了时验的时候我本科的专业是电器信息所以需要汉内些的电录板
11050,11050,D0016_B,1.32,13.59,非常谢谢你能够参加我们的访谈以及数觉的收集那么现在先请您做一个简短的自我介绍吧
11051,11051,D0016_B,1709.31,1718.27,对的所以你觉的他们的识别功能其实和泥口吃与否是没关系呢
11052,11052,D0016_B,1032.18,1043.62,这较其实就感觉每个需要实际操作的学科还是挺难究求还是有适合
11053,11053,D0016_B,172.68,182.07,你平时咨询业务有没有碰到过群众或者说你沟通的对象也已有口吃呢
11054,11054,D0016_B,1932.04,1943.76,那黑我们还有音两分钟在自有访谈阶段你有什么
11055,11055,D0016_B,1766.55,1778.27,佩还有个问题就你觉就尼后是
11056,11056,D0016_B,856.05,869.7,然后那边很多城市日以旅游作为一个收入所以就很多比较自然的仅仅景点已经很少了
11057,11057,D0016_B,1571.16,1584.95,我是湖南人所以我们的方言还是和普通话还是很大的掉我说说派出所要是很难的话我会说派出说
11058,11058,D0016_B,1307.34,1318.24,我开会修就哪怕很口吃也就会比较有信心了就觉得反正我说个东西比较有意义
11059,11059,D0016_B,307.59,311.29,所以你是不是非常会用婆托续奥皮养
11060,11060,D0016_B,2099.58,2105.75,反而我觉得现在和同身文相处的时候压力小了很多
11061,11061,D0016_B,991.27,1003.41,然后我本人是比较笨首手笨角所以就有刺瓦那个电烙铁又给梅抓稳
11062,11062,D0016_B,1944.29,1954.72,问题或者你觉的很我们这一阶段给你个怎么样可感受呢
11063,11063,D0016_B,1379.96,1388.64,对所以就你刚在分享的就特别使我想起我自己以前的场景吧
11064,11064,D0016_B,2023.2,2026.71,要求特比得得高
11065,11065,D0016_B,1778.89,1782.9,有没有自己想做的其他的工作
11066,11066,D0016_B,846.04,856.01,在街上要小芯片的成不的就感觉那边的开发式已经很成熟了
11067,11067,D0016_B,1720.98,1731.63,很开心你能和我分享你听微我跟他们说话是基本很很难成猜队救他们
11068,11068,D0016_B,708.19,710.35,你经没有什么意思
11069,11069,D0016_B,1318.44,1330.51,我也许说得很慢但是我每个词都能说到重点上所以你们也需要有耐心去去听我吧
11070,11070,D0016_B,457.84,479.14,单性需要我就把艺术设计这方便作为自己的事业就肯定没有向平时的生活中这这么简单的事情像向我做了一个锁许次种
11071,11071,D0016_B,425.31,434.98,我之前有个朋友很久没跟他联系了是他也是学设计的
11072,11072,D0016_B,1976.74,1987.02,我在银行做的是数据分析所影也是很偏理科的就但事因为是银行系统呢
11073,11073,D0016_B,2069.38,2078.08,然后对后来我工作我第一分工作身边大部分事全部失博士
11074,11074,D0016_B,1585.4,1592.18,台出说我的很久性要说方言随以我有些修望了不担性
11075,11075,D0016_B,191.82,201.09,的里事会一开始和他们说你说话有口吃还是会很淡化这个口吃呢
11076,11076,D0016_B,493.25,507.87,但施那你最近有没有看过什么电影或者是书呢就能不能够描述下印象深刻的情节呢
11077,11077,D0016_B,2107.72,2118.25,就我觉得是完全看你所处的环境和你所面对的人以及你自己的态多吧
11078,11078,D0016_B,1445.9,1446.39,
11079,11079,D0016_B,1623.43,1631.18,对这是小米助手或者小爱筑小爱爱同学
11080,11080,D0016_B,49.44,55.6,是个是是北方的人们的普通话都会很红
11081,11081,D0016_B,1668.87,1669.36,
11082,11082,D0016_B,320.91,333.9,好像现在因微火看现在手期拍照或者吃拍视频什么妈么全部有那种美岩的的的功能
11083,11083,D0016_B,333.97,339.46,然后我现在自己在考虑装修房子吗所以
11084,11084,D0016_B,64.0,70.02,你是从什么时候发现自己有口吃的呢
11085,11085,D0016_B,1755.66,1762.61,而他们还是会出现一些错时我心里好瘦的一些
11086,11086,D0016_B,1264.23,1278.08,所以就很明明确的就被人说过你说的话我没法听懂或者你没法跟我们相沟通就给我的你压力好很大吗
11087,11087,D0016_B,642.49,656.41,那妳以后旅行或者放假的时候有没有想过去这种牧场或者去这种大草原附近去生活呢
11088,11088,D0016_B,1241.32,1250.18,所以里面所有人都以说话很六作为一个很高的标准吗
11089,11089,D0016_B,727.5,733.88,词中你比较喜欢或者我不喜欢的是哪些呢
11090,11090,D0016_B,883.75,892.65,你觉日你在上大学中学的最难的一门课程是什么课程了
11091,11091,D0016_B,627.97,638.3,然后附近也是牧场什么就那种给人的心情真的是一个很大的平静和反思
11092,11092,D0016_B,1353.96,1366.0,但是舞我当时的想法其是社社庭委区的我觉得我一开始吃能说话的你们没有耐嫌听我
11093,11093,D0016_B,1551.31,1557.52,那你说的那个派出所的方言会怎么说呢
11094,11094,D0016_B,1600.21,1612.28,还有个问题你平时也没有用过智能语音传品或者批批呢
11095,11095,D0016_B,1914.05,1928.82,我自己是觉得心理咨询师是一个很好的职业方向而且现在现代社会大家压力都很大其实很多人非常需要的
11096,11096,D0016_B,339.93,347.25,也看到了就有很多的暗黑皮批会有设计方便的功能
11097,11097,D0016_B,1250.4,1264.2,然后我当时说话很就有口吃现在也有口吃而且很多很多单词很多专有名词也铺懂
11098,11098,D0016_B,1343.2,1353.7,一个人然后就到现在我可以很好地表的自己想表当了他觉得很不容易
11099,11099,D0016_B,2078.18,2085.81,也没法接受后来我现在个工作旁边身边有一些硕士有一些本科
11100,11100,D0016_B,1874.6,1887.32,更多的是你怎么样能使你的的治疗对象小说话我觉得试点会比较关键
11101,11101,D0016_B,601.22,604.43,是在国内嘛
11102,11102,D0016_B,1044.18,1049.63,自己的一些课程或者说适合自己的一些事情吧
11103,11103,D0016_B,1298.31,1307.13,后还是这个事情后他就马上跟我先道歉儿怎么怎么样的然后以后
11104,11104,D0016_B,713.03,726.87,那你平时就是你平时居住或拟上学期间以及现在居住和旅游过的城市
11105,11105,D0016_B,2010.79,2022.89,所以就虽然我没有直接面对客户但是金为属于银行系统所以以成系统对说化的
11106,11106,D0016_B,435.08,446.78,我非常喜欢跟他去去去逛街忧们就感觉我可以直接超他买的衣服
11107,11107,D0016_B,1278.34,1288.48,后来在一次会议中有一个上司也就说你那边的信号是不是有问题你说什么我没听懂
11108,11108,D0016_B,1592.36,1597.38,发地一一个音的首候好像是没有什么方法可有个的对
11109,11109,D0016_B,347.99,356.35,我感觉艺术设计是一个很火的方向究就或说需求其实很大的
11110,11110,D0016_B,447.11,457.8,就就我可以随便就问她你觉的我适合怎么样的衣服然后她给着建议说我非常喜欢的
11111,11111,D0016_B,245.11,250.29,因为你得我普通话和羽调非小输服
11112,11112,D0016_B,1479.05,1487.1,你会你平时会用什么方法辅助问理罚哲决因还是会换词呢
11113,11113,D0016_B,2133.02,2134.98,有善伊得
11114,11114,D0016_B,479.22,489.8,免费所取你们艺术细胞的人来说是我是非常喜欢身边有学艺术社器器的朋友的
11115,11115,D0016_B,39.16,47.21,但系谢你的分享我觉得你的普通话说得很好所你家是山西的吗
11116,11116,D0016_B,2053.21,2067.84,没有没有像我是在美国的读博士结有毕业然后我博士期间过得很压抑因为我身边的人没法接受我口知
11117,11117,D0016_B,98.97,109.93,因为我听你刚才的描述你现在的工作应该是很多要医药对外或者是和沟通所相关的吧
11118,11118,D0016_B,1744.8,1755.47,那你你的普通话你要比我以要标准很多而且你跟他像沟通也每口吃
11119,11119,D0016_B,1331.04,1343.01,反正我现在已经换工作就我离职的的时候我老板有跟我说过他一开始觉得我都没法说话了
11120,11120,D0016_B,1528.175101082541,1535.86,的山西有没有方眼的样是有的吗
11121,11121,D0016_B,612.11,627.91,我有去一个山上它这是那个附近去录赢过一天就很短的时间表但是因为说当时在山上也没有手机信号
11122,11122,D0016_B,835.48,845.72,我想起我上出众的时候有去过一次广西那时候都感觉就是
11123,11123,D0016_B,2118.55,2132.86,这标示我能够回到过去肯定会一开始就对所有人就很公开自己的口吃和且会说服其他人对我的口吃
11124,11124,D0016_B,1216.26,1225.67,向別人来说服别人自己很有实力什么测要你身边的人才能慢慢接兽口吃
11125,11125,D0016_B,1227.69,1240.99,对我觉得我一刚开始工作和里的感觉是满像的我我毕业后去的公司是一家银行
11126,11126,D0016_B,2002.89,2007.45,语演讲或者是和别人相去他会的事情
11127,11127,D0016_B,1366.15,1379.44,现在你们久耐行情我但是五觉得我本人没偶被你们好好的的对待所以我要去别的第放工作
11128,11128,D0016_B,586.26,591.21,而他说的牧场是指的哪个呢
11129,11129,D0016_B,271.65,276.57,你上大学学的是什么专业的魔者
11130,11130,D0016_B,1670.45,1678.64,那你觉的平时使用中是不是方便或者有没有什么歉意呢
11131,11131,D0016_B,2050.47,2051.42,没有啊
11132,11132,D0016_B,606.53,611.97,时我想起来了在异行期间
11133,11133,D0017_B,563.94,575.38,明白就是但是我可以理解因为我也是这个样将但是我感觉这种在伊康法是一种不自主的这很难控制的对
11134,11134,D0017_B,760.21,771.53,王问明白明明白所说就说平常的话如果旅游的话也是以以拆旅这种方式为主
11135,11135,D0017_B,911.0,914.68,那我请问下你有没有接受过一些言语的治疗呢
11136,11136,D0017_B,844.18,856.36,可以理解是明这工作是比较我可我的理解是这个工作对于说话的感觉是比较的
11137,11137,D0017_B,1123.18,1131.83,好的好的呢我们这个自由自由采访的话我可以询问这些问题不知道你还有什么想跟我们
11138,11138,D0017_B,1068.53,1076.88,可能可能需要一个一个长期的时间不是说而且是一个循序渐进的这一个过程
11139,11139,D0017_B,688.39,697.34,好的这个问题的话跟我们这个数据数据的目的有件关系所以我我问下对
11140,11140,D0017_B,929.49,935.98,虽尼主要的方法通过自自己来学习
11141,11141,D0017_B,578.18,591.08,所以我理解就是你自一个人的话可能会使用的会比较多点单是如果在有其他人在的场合的话你可能就不会去使用她
11142,11142,D0017_B,1006.48,1014.46,第二本书觉得我觉得写的挺有意思她主要就是讲森田疗法就是讲
11143,11143,D0017_B,420.68,422.24,我明白
11144,11144,D0017_B,634.6,635.25,
11145,11145,D0017_B,481.19,490.86,关于这个数据收集的一个小问及你有没有用过智能语音的产品还有黑皮币比如说你能跟他对话交流的
11146,11146,D0017_B,143.72,152.6,开始让我应该起口吃的时间的坏病你还早因为我是从我记一的时候就开始口制了
11147,11147,D0017_B,263.28,273.28,同同同学之间的话比如说亲忍的你的就说亲戚朋友跟您比较友好的朋友他们对你的扣吃
11148,11148,D0017_B,273.53450286098564,280.03,界义么或说他们是一种支持的这种态态态度了
11149,11149,D0017_B,172.71,181.76,而因为言语说不说不说话的话老师会有一些时谁续吃一样什么样的反应比说他们是鼓励女
11150,11150,D0017_B,165.58,172.35,呢宁就说在在小的时候你有记忆过受过就说
11151,11151,D0017_B,23.82,34.94,好德那第一个第一个问题我想跟你聊了就是你可以做一个自我介绍们你可以不用透露自己的姓名这些信息
11152,11152,D0017_B,709.59,713.85,那里这个城市不是靠海
11153,11153,D0017_B,686.72,687.16,
11154,11154,D0017_B,1061.29,1066.48,真正的真正去执行执勤杂的话是比较难的
11155,11155,D0017_B,469.16,480.78,那好呢那我欢一个话题就是从口吃这个话先撤开一下跟能我们最厚落话在火回到这个话题上来然后
11156,11156,D0017_B,1050.24,1061.15,对对室能士士的因危其实有很多人都说自己想跟自意口试何解都都想在一些场和主动暴露口车单事
11157,11157,D0017_B,938.05,944.02,那在这一些学习的方法中你没有觉得体会到哪些对你是比较有帮助的
11158,11158,D0017_B,772.04,778.87,那我想请问一下就说宁的工作的性质的坏决定说你平常跟人交流的机会多吗
11159,11159,D0017_B,893.59,908.47,是我都明白您的意思虽说你觉对说如果说是若受汉能更流畅一点的话你可以就说在升殖方面的话可能会有更有有优失一些
11160,11160,D0017_B,684.68,685.18,事吧
11161,11161,D0017_B,649.95,657.39,而可能你可以修改他是不是你不是这个语音是即时的发出去的
11162,11162,D0017_B,699.31,706.13,然后的话在一个比较轻轻松的问题请问你现在居住在哪个城城市
11163,11163,D0017_B,446.86,459.55,这个其实跟我们很多持有的情况比如说跟我的情况都很像比如说我小的时候我的父母他们都不是口池所他们也不知道怎么样能能帮得上而且
11164,11164,D0017_B,181.77,188.53,去说话的还是会他们不理解你会会口吃呢还是
11165,11165,D0017_B,362.74,372.72,而明白名白就是其事其实我能理解就是朋友海称大大部分对你的口吃还比较宽用的可能就是
11166,11166,D0017_B,256.99,263.2,让明白就是你觉得周周围的人对你孩都是挺好的队然后
11167,11167,D0017_B,668.87,679.59,我明白你的一些对队所以说这个你看这个系统的说她有说还是会就说识别肯对你的语音识别会不太准确
11168,11168,D0017_B,373.06,376.18,主要的加力的话来自于你的父亲列表
11169,11169,D0017_B,892.14,892.89,二
11170,11170,D0017_B,962.96,965.71,口食者的自我治疗吧是不是这位
11171,11171,D0017_B,618.98,624.03,就说您发自己的语音发信息给别人的时候你你会卡
11172,11172,D0017_B,459.96,466.73,他们就是说也很难理理解我就说话的这种困难
11173,11173,D0017_B,856.94,870.1,放松的是不是这样就说你可以去需要说的话你就可以去说如果不是非常强强制你去跟别人去交流
11174,11174,D0017_B,998.88,1005.92,我看过这两本书我都看过第一本书没有看权因为第一本书李头讲的只偶说方法特别多
11175,11175,D0017_B,640.58,649.43,我明明白你的意思可我的理解说你云转纹字的话可能你可能的压力会比较小一些你
11176,11176,D0017_B,1014.59,1024.4,我感觉自己跟自己怎么跟自己的口吃就秀就向树民说怎么样自一根口吃和解对
11177,11177,D0017_B,594.54,602.52,好的那宁经常会用一些微心的语音们还是说你会打字会比较多一些多一些
11178,11178,D0017_B,716.69,717.38,
11179,11179,D0017_B,527.4,532.46,对人很多的时候主要还是因为环境造成你比较紧张是不是
11180,11180,D0017_B,721.47,724.15,那您的老家也是山东的嘛
11181,11181,D0017_B,138.76,143.56,可以可以的您的情况跟我很很我也时从小时候
11182,11182,D0017_B,1112.6,1119.74,这的使的士的对就是可能在受害的表达的能力方面然后这些对
11183,11183,D0017_B,424.88,437.51,试的试的就是他们可能也不理解这个口池也不是太也没有没有去去疗量了了了解过这个口吃的这个
11184,11184,D0017_B,679.71,682.9,就是因为因为语音的手候有些抢壳的时候
11185,11185,D0017_B,726.49,737.14,给那我想请问下就是一个你就是你有没有旅游过哪些城市然后你在这些旅游城市中你没有自己比较喜欢的一个城市
11186,11186,D0017_B,153.16,164.33,然后跟您的经历也也很相像就是我小时候上课的时候老师叫发言也是一个自动手说不出来话对
11187,11187,D0017_B,438.3,444.25,问题所以他们只能用他们这种方式来帮你对
11188,11188,D0017_B,390.93,402.04,他们给你给您的压力的方式是什么就是出堆就是促进你受害流流流流利吗
11189,11189,D0017_B,1132.46,1140.05,讨论怎么还有你你如果有些问题的话想问我们我们我我们的
11190,11190,D0018_B,1068.44,1070.3,那边风景挺好的
11191,11191,D0018_B,1621.29,1630.07,对这样这这样我觉得挺好的因为我们就是说有很多人就会换词换词的换
11192,11192,D0018_B,1085.56,1097.07,试的射的射的那比就是很多朝拜的人们就是我感觉是那边在在大家的心目中都是比较
11193,11193,D0018_B,140.64,152.82,但我明白明白就是一种途突发情况就是说凝很少是不是很少有给给客户做报告呀或者说在很多的人情况下
11194,11194,D0018_B,1555.05,1555.87,
11195,11195,D0018_B,459.29,469.42,能像我一样就是像能恢复正正常说话的几律比较小的单圣宁宁这样的话
11196,11196,D0018_B,783.9,788.53,那你觉得你现在生活的这个城市您喜欢吗
11197,11197,D0018_B,1392.88,1401.08,所以说他们的那个我可以理解就是他们的主线都比较的相似之什么
11198,11198,D0018_B,1318.84,1322.47,如果工作比较忙的坏不上牛没有时间看
11199,11199,D0018_B,535.18,548.27,跟宁工作没有没有关系的问题吧就是你有没有使用过一些智能语音的产品或者说黑皮币就说可以跟一些
11200,11200,D0018_B,1044.09,1051.33,而奈我也可以理解为什么时间会那么长因为他鲜遭到北边绝队
11201,11201,D0018_B,1654.33,1662.51,好的你你你说我现在可能听不太亲明说话了
11202,11202,D0018_B,394.1,406.17,那的我就是想想疗想两疗了了解一下您大概是从什么时候感觉自己忧口吃的
11203,11203,D0018_B,607.9,619.74,而除了这个狼人莎之外你还使用过其他的语音的产品比如说你会用微信给别人去发发语音吗
11204,11204,D0018_B,729.65,736.65,那我想请问一下就是宁就是在这些旅游的城市里头比较喜欢的事的一个
11205,11205,D0018_B,945.3,949.27,宁二是去旅游的话一般会选择什么样的交通工具呢
11206,11206,D0018_B,1686.87,1696.84,那我们这个我们第一个环节就到这里板然后第第二个环节的话我们要读那个指令
11207,11207,D0018_B,66.97,78.24,内宁从事软件行业行业的话是写写软件们是就就是做开发的方面的么
11208,11208,D0018_B,232.66,243.12,你说话的时候如果不紧张的时候比较正正正正常的说不是说不是不是
11209,11209,D0018_B,1510.24,1518.84,例子外比如说您在跟同时交流的时候你会很紧张的收会些卡壳又没有一些自己的心得
11210,11210,D0018_B,1441.11,1446.62,这个凡人休闲传我上至采访一个一个持有台好将也跟我们提过
11211,11211,D0018_B,740.01,746.13,那你为什么喜欢心心西脏呢
11212,11212,D0018_B,906.06,918.59,挺有意思那如果您如果想可以选择一个城市去居住的话就是全国的话任何一个城市你可以选择话宁希望去哪里
11213,11213,D0018_B,1572.26,1573.31,用不上的
11214,11214,D0018_B,439.41,444.67,可能您这个情况算是比较有有一点特特殊的对
11215,11215,D0018_B,530.1,535.1,而好的呢我在想问一哥就是
11216,11216,D0018_B,1234.25,1241.27,对做国内阻埃机做这个软件行业听说加班是比较多的
11217,11217,D0018_B,1297.08,1305.22,好的确实是好的那我这个问题的话就我问问完了然后多环
11218,11218,D0018_B,447.8,459.19,如果说从刚刚说化的手手口吃的话就是相当于发展性的口吃从从刚说坏的时候这样的话可能最后
